id,facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,query
94,"I'm looking for the home page of the County Medical Services Program (CMSP) of Sonoma County, California.",F0026,105,sonoma county medical services,105_Q01593_3463_1.jpg,105_Q01593_3463_2.jpg,105_Q01593_3463_3.jpg,105_Q00787_1402_1.jpg,105_Q00787_1402_2.jpg,105_Q00787_1402_3.jpg,Locating specific program information online.
95,"I'm looking for the home page of the County Medical Services Program (CMSP) of Sonoma County, California.",F0026,105,sonoma county medical services,105_Q01035_3614_1.jpg,105_Q01035_3614_2.jpg,105_Q01035_3614_3.jpg,105_Q00457_3360_1.jpg,105_Q00457_3360_2.jpg,105_Q00457_3360_3.jpg,Locate the official website for relevant healthcare programs.
96,Find testimonials of Universal Animal Cuts nutritional supplement.,F0028,106,universal animal cuts reviews,106_Q04011_69_1.jpg,106_Q04011_69_2.jpg,106_Q04011_69_3.jpg,106_Q01500_1407_1.jpg,106_Q01500_1407_2.jpg,106_Q01500_1407_3.jpg,Seeking feedback related to a specific product.
97,"Find demographic information about Cass County, MO.",F0031,107,cass county missouri,107_Q03051_2988_1.jpg,107_Q03051_2988_2.jpg,107_Q03051_2988_3.jpg,107_Q02613_1841_1.jpg,107_Q02613_1841_2.jpg,107_Q02613_1841_3.jpg,Clarify which area of Cass County is being referred to.
98,"Find demographic information about Cass County, MO.",F0031,107,cass county missouri,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg,107_Q03544_37_1.jpg,107_Q03544_37_2.jpg,107_Q03544_37_3.jpg,"The user is interested in general information about Cass County, Missouri."
99,"Find demographic information about Cass County, MO.",F0031,107,cass county missouri,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg,107_Q00685_2871_1.jpg,107_Q00685_2871_2.jpg,107_Q00685_2871_3.jpg,"The user is interested in Cass County, Missouri."
100,"What was the 2008 budget for Cass County, MO?",F0032,107,cass county missouri,107_Q03544_37_1.jpg,107_Q03544_37_2.jpg,107_Q03544_37_3.jpg,107_Q00086_1943_1.jpg,107_Q00086_1943_2.jpg,107_Q00086_1943_3.jpg,Learning about local governance and its financial decisions.
101,"What was the 2008 budget for Cass County, MO?",F0032,107,cass county missouri,107_Q04127_185_1.jpg,107_Q04127_185_2.jpg,107_Q04127_185_3.jpg,107_Q04128_186_1.jpg,107_Q04128_186_2.jpg,107_Q04128_186_3.jpg,"Learn about the local governance and budgeting aspects in Cass County, Missouri."
102,"What was the 2008 budget for Cass County, MO?",F0032,107,cass county missouri,107_Q03544_37_1.jpg,107_Q03544_37_2.jpg,107_Q03544_37_3.jpg,107_Q00086_1943_1.jpg,107_Q00086_1943_2.jpg,107_Q00086_1943_3.jpg,The user is interested in local government finances.
103,"I am looking for newcomer information for Cass County, Missouri.",F0033,107,cass county missouri,107_Q04125_183_1.jpg,107_Q04125_183_2.jpg,107_Q04125_183_3.jpg,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg,"Seeking general information about Cass County, Missouri."
104,"I am looking for newcomer information for Cass County, Missouri.",F0033,107,cass county missouri,107_Q04126_184_1.jpg,107_Q04126_184_2.jpg,107_Q04126_184_3.jpg,107_Q01469_3576_1.jpg,107_Q01469_3576_2.jpg,107_Q01469_3576_3.jpg,Explore other topics.
105,"I am looking for newcomer information for Cass County, Missouri.",F0033,107,cass county missouri,107_Q04125_183_1.jpg,107_Q04125_183_2.jpg,107_Q04125_183_3.jpg,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg,"Explore general information about Cass County, Missouri."
106,"I am looking for newcomer information for Cass County, Missouri.",F0033,107,cass county missouri,107_Q03544_37_1.jpg,107_Q03544_37_2.jpg,107_Q03544_37_3.jpg,107_Q04128_186_1.jpg,107_Q04128_186_2.jpg,107_Q04128_186_3.jpg,The user is interested in learning more about the region.
107,"I am looking for newcomer information for Cass County, Missouri.",F0033,107,cass county missouri,107_Q03041_338_1.jpg,107_Q03041_338_2.jpg,107_Q03041_338_3.jpg,107_Q00685_2871_1.jpg,107_Q00685_2871_2.jpg,107_Q00685_2871_3.jpg,"Exploring information about a specific area in Cass County, Missouri."
108,"I am looking for newcomer information for Cass County, Missouri.",F0033,107,cass county missouri,107_Q00685_2871_1.jpg,107_Q00685_2871_2.jpg,107_Q00685_2871_3.jpg,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg,The user has interests related to Missouri.
109,"Information about zoning regulations in Cass County, Missouri.",F0034,107,cass county missouri,107_Q02671_2009_1.jpg,107_Q02671_2009_2.jpg,107_Q02671_2009_3.jpg,107_Q00685_2871_1.jpg,107_Q00685_2871_2.jpg,107_Q00685_2871_3.jpg,The user is interested in learning about local regulations in Cass County.
110,"Information about zoning regulations in Cass County, Missouri.",F0034,107,cass county missouri,107_Q04128_186_1.jpg,107_Q04128_186_2.jpg,107_Q04128_186_3.jpg,107_Q00086_1943_1.jpg,107_Q00086_1943_2.jpg,107_Q00086_1943_3.jpg,The user wants information regarding a map or help understanding how to use the map.
111,"Information about zoning regulations in Cass County, Missouri.",F0034,107,cass county missouri,107_Q02671_2009_1.jpg,107_Q02671_2009_2.jpg,107_Q02671_2009_3.jpg,107_Q00685_2871_1.jpg,107_Q00685_2871_2.jpg,107_Q00685_2871_3.jpg,The user is interested in historical facts about Cass County.
112,"What tourist attractions are in Cass County, MO?",F0035,107,cass county missouri,107_Q00848_3470_1.jpg,107_Q00848_3470_2.jpg,107_Q00848_3470_3.jpg,107_Q04127_185_1.jpg,107_Q04127_185_2.jpg,107_Q04127_185_3.jpg,Learning about local attractions and activities in the area.
113,"What tourist attractions are in Cass County, MO?",F0035,107,cass county missouri,107_Q04129_187_1.jpg,107_Q04129_187_2.jpg,107_Q04129_187_3.jpg,107_Q02610_1290_1.jpg,107_Q02610_1290_2.jpg,107_Q02610_1290_3.jpg,Explore attractions or activities in Cass County.
114,"What tourist attractions are in Cass County, MO?",F0035,107,cass county missouri,107_Q04129_187_1.jpg,107_Q04129_187_2.jpg,107_Q04129_187_3.jpg,107_Q01995_3872_1.jpg,107_Q01995_3872_2.jpg,107_Q01995_3872_3.jpg,Exploring other attractions in the area.
115,"What tourist attractions are in Cass County, MO?",F0035,107,cass county missouri,107_Q04129_187_1.jpg,107_Q04129_187_2.jpg,107_Q04129_187_3.jpg,107_Q02610_1290_1.jpg,107_Q02610_1290_2.jpg,107_Q02610_1290_3.jpg,Explore local attractions.
116,"What tourist attractions are in Cass County, MO?",F0035,107,cass county missouri,107_Q04125_183_1.jpg,107_Q04125_183_2.jpg,107_Q04125_183_3.jpg,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg,"Exploring recreational and cultural options in Cass County, Missouri."
117,"What tourist attractions are in Cass County, MO?",F0035,107,cass county missouri,107_Q03051_2988_1.jpg,107_Q03051_2988_2.jpg,107_Q03051_2988_3.jpg,107_Q00086_1943_1.jpg,107_Q00086_1943_2.jpg,107_Q00086_1943_3.jpg,The user is interested in exploring specific places in Cass County.
118,"Historical facts about Cass County, Missouri.",F0036,107,cass county missouri,107_Q00086_1943_1.jpg,107_Q00086_1943_2.jpg,107_Q00086_1943_3.jpg,107_Q04129_187_1.jpg,107_Q04129_187_2.jpg,107_Q04129_187_3.jpg,The user is interested in the history of Cass County.
119,"Historical facts about Cass County, Missouri.",F0036,107,cass county missouri,107_Q04126_184_1.jpg,107_Q04126_184_2.jpg,107_Q04126_184_3.jpg,107_Q03041_338_1.jpg,107_Q03041_338_2.jpg,107_Q03041_338_3.jpg,"Exploring aspects of local history in Cass County, Missouri."
120,"Historical facts about Cass County, Missouri.",F0036,107,cass county missouri,107_Q03051_2988_1.jpg,107_Q03051_2988_2.jpg,107_Q03051_2988_3.jpg,107_Q03544_37_1.jpg,107_Q03544_37_2.jpg,107_Q03544_37_3.jpg,The user is interested in the general history of Cass County.
121,"Historical facts about Cass County, Missouri.",F0036,107,cass county missouri,107_Q04128_186_1.jpg,107_Q04128_186_2.jpg,107_Q04128_186_3.jpg,107_Q02613_1841_1.jpg,107_Q02613_1841_2.jpg,107_Q02613_1841_3.jpg,Explore information using a map.
122,"Historical facts about Cass County, Missouri.",F0036,107,cass county missouri,107_Q04126_184_1.jpg,107_Q04126_184_2.jpg,107_Q04126_184_3.jpg,107_Q03051_2988_1.jpg,107_Q03051_2988_2.jpg,107_Q03051_2988_3.jpg,"The user has curiosity about the history of Cass County, Missouri."
123,"Historical facts about Cass County, Missouri.",F0036,107,cass county missouri,107_Q01995_3872_1.jpg,107_Q01995_3872_2.jpg,107_Q01995_3872_3.jpg,107_Q04125_183_1.jpg,107_Q04125_183_2.jpg,107_Q04125_183_3.jpg,Explore historical interests.
124,Find biographical information about Ralph Owen Brewster.,F0037,108,ralph owen brewster,108_Q03107_1613_1.jpg,108_Q03107_1613_2.jpg,108_Q03107_1613_3.jpg,108_Q03661_152_1.jpg,108_Q03661_152_2.jpg,108_Q03661_152_3.jpg,Learn about Ralph Owen Brewster's background and biography.
125,Find biographical information about Ralph Owen Brewster.,F0037,108,ralph owen brewster,108_Q02649_848_1.jpg,108_Q02649_848_2.jpg,108_Q02649_848_3.jpg,108_Q05497_1555_1.jpg,108_Q05497_1555_2.jpg,108_Q05497_1555_3.jpg,The user is not seeking information on Ralph Owen Brewster's death.
126,Find biographical information about Ralph Owen Brewster.,F0037,108,ralph owen brewster,108_Q05494_1552_1.jpg,108_Q05494_1552_2.jpg,108_Q05494_1552_3.jpg,108_Q02650_934_1.jpg,166_Q02085_933_2.jpg,166_Q02085_933_3.jpg,Learning more about Ralph Owen Brewster.
127,Find biographical information about Ralph Owen Brewster.,F0037,108,ralph owen brewster,108_Q03107_1613_1.jpg,108_Q03107_1613_2.jpg,108_Q03107_1613_3.jpg,108_Q03661_152_1.jpg,108_Q03661_152_2.jpg,108_Q03661_152_3.jpg,Learn about Ralph Owen Brewster's background and history.
128,Find biographical information about Ralph Owen Brewster.,F0037,108,ralph owen brewster,108_Q02649_848_1.jpg,108_Q02649_848_2.jpg,108_Q02649_848_3.jpg,108_Q03107_1613_1.jpg,108_Q03107_1613_2.jpg,108_Q03107_1613_3.jpg,Learn more about Ralph Owen Brewster's life.
129,Find biographical information about Ralph Owen Brewster.,F0037,108,ralph owen brewster,108_Q02649_848_1.jpg,108_Q02649_848_2.jpg,108_Q02649_848_3.jpg,108_Q05497_1555_1.jpg,108_Q05497_1555_2.jpg,108_Q05497_1555_3.jpg,The user is interested in learning about Ralph Owen Brewster's life and achievements.
130,What elected offices did Ralph Owen Brewster hold?,F0038,108,ralph owen brewster,108_Q05495_1553_1.jpg,108_Q05495_1553_2.jpg,108_Q05495_1553_3.jpg,108_Q03620_2305_1.jpg,108_Q03620_2305_2.jpg,108_Q03620_2305_3.jpg,Learn more about Ralph Owen Brewster's political career.
131,What elected offices did Ralph Owen Brewster hold?,F0038,108,ralph owen brewster,108_Q02650_934_1.jpg,166_Q02085_933_2.jpg,166_Q02085_933_3.jpg,108_Q03620_2305_1.jpg,108_Q03620_2305_2.jpg,108_Q03620_2305_3.jpg,Interested in discussing Brewster's political career.
132,What was the relationship between Howard Hughes and Ralph Owen Brewster?,F0039,108,ralph owen brewster,108_Q05499_1557_1.jpg,108_Q05499_1557_2.jpg,108_Q05499_1557_3.jpg,108_Q05495_1553_1.jpg,108_Q05495_1553_2.jpg,108_Q05495_1553_3.jpg,The user is focused on something different right now.
133,What was the relationship between Howard Hughes and Ralph Owen Brewster?,F0039,108,ralph owen brewster,108_Q05499_1557_1.jpg,108_Q05499_1557_2.jpg,108_Q05499_1557_3.jpg,108_Q05495_1553_1.jpg,108_Q05495_1553_2.jpg,108_Q05495_1553_3.jpg,The user has questions about Ralph Owen Brewster's roles and interactions.
134,"What medical services are available at the Mayo Clinic in Jacksonville, FL?",F0040,109,mayo clinic jacksonville fl,109_Q02588_1331_1.jpg,109_Q02588_1331_2.jpg,109_Q02588_1331_3.jpg,109_Q04545_603_1.jpg,109_Q04545_603_2.jpg,109_Q04545_603_3.jpg,Interested in understanding the services offered for healing medical conditions.
135,"What medical services are available at the Mayo Clinic in Jacksonville, FL?",F0040,109,mayo clinic jacksonville fl,109_Q03619_1226_1.jpg,109_Q03619_1226_2.jpg,109_Q03619_1226_3.jpg,109_Q00588_209_1.jpg,109_Q00588_209_2.jpg,109_Q00588_209_3.jpg,"Learn about the medical services offered at Mayo Clinic in Jacksonville, FL."
136,"What medical services are available at the Mayo Clinic in Jacksonville, FL?",F0040,109,mayo clinic jacksonville fl,109_Q02628_51_1.jpg,109_Q02628_51_2.jpg,109_Q02628_51_3.jpg,109_Q03082_3732_1.jpg,109_Q03082_3732_2.jpg,109_Q03082_3732_3.jpg,Learn about the services offered.
137,"What medical services are available at the Mayo Clinic in Jacksonville, FL?",F0040,109,mayo clinic jacksonville fl,109_Q02894_2632_1.jpg,109_Q02894_2632_2.jpg,109_Q02894_2632_3.jpg,109_Q00588_209_1.jpg,109_Q00588_209_2.jpg,109_Q00588_209_3.jpg,To visit the clinic and learn about their services.
138,"What medical services are available at the Mayo Clinic in Jacksonville, FL?",F0040,109,mayo clinic jacksonville fl,109_Q02628_51_1.jpg,109_Q02628_51_2.jpg,109_Q02628_51_3.jpg,109_Q00671_3321_1.jpg,109_Q00671_3321_2.jpg,109_Q00671_3321_3.jpg,Understanding the services related to urgent care.
139,"How does one request an appointment at the Mayo Clinic in Jacksonville, Florida?",F0041,109,mayo clinic jacksonville fl,109_Q00961_86_1.jpg,109_Q00961_86_2.jpg,109_Q00961_86_3.jpg,109_Q03020_393_1.jpg,109_Q03020_393_2.jpg,109_Q03020_393_3.jpg,Interest in services offered by Mayo Clinic.
140,"How does one request an appointment at the Mayo Clinic in Jacksonville, Florida?",F0041,109,mayo clinic jacksonville fl,109_Q00961_86_1.jpg,109_Q00961_86_2.jpg,109_Q00961_86_3.jpg,109_Q04548_606_1.jpg,109_Q04548_606_2.jpg,109_Q04548_606_3.jpg,Interested in understanding the steps to make an appointment at Mayo Clinic.
141,"How does one request an appointment at the Mayo Clinic in Jacksonville, Florida?",F0041,109,mayo clinic jacksonville fl,109_Q03082_3732_1.jpg,109_Q03082_3732_2.jpg,109_Q03082_3732_3.jpg,109_Q00671_3321_1.jpg,109_Q00671_3321_2.jpg,109_Q00671_3321_3.jpg,"Explore treatment options at Mayo Clinic Jacksonville, FL."
142,"Find the contact information for the Mayo Clinic in Jacksonville, FL.",F0042,109,mayo clinic jacksonville fl,109_Q02628_51_1.jpg,109_Q02628_51_2.jpg,109_Q02628_51_3.jpg,109_Q02588_1331_1.jpg,109_Q02588_1331_2.jpg,109_Q02588_1331_3.jpg,Locate information on a specific medical facility.
143,"Find the contact information for the Mayo Clinic in Jacksonville, FL.",F0042,109,mayo clinic jacksonville fl,109_Q04548_606_1.jpg,109_Q04548_606_2.jpg,109_Q04548_606_3.jpg,109_Q00588_209_1.jpg,109_Q00588_209_2.jpg,109_Q00588_209_3.jpg,Expressing potential interest in learning about the facilities at the Mayo Clinic.
144,"Housing information for outpatients of the Mayo Clinic in Jacksonville, FL.",F0043,109,mayo clinic jacksonville fl,109_Q00256_1560_1.jpg,109_Q00256_1560_2.jpg,109_Q00256_1560_3.jpg,109_Q03553_236_1.jpg,109_Q03553_236_2.jpg,109_Q03553_236_3.jpg,"Seeking information about job opportunities at Mayo Clinic in Jacksonville, FL."
145,"Housing information for outpatients of the Mayo Clinic in Jacksonville, FL.",F0043,109,mayo clinic jacksonville fl,109_Q03575_146_1.jpg,109_Q03575_146_2.jpg,109_Q03575_146_3.jpg,109_Q04545_603_1.jpg,109_Q04545_603_2.jpg,109_Q04545_603_3.jpg,"Gather related details about the Mayo Clinic in Jacksonville, FL for possible future reference."
146,"Housing information for outpatients of the Mayo Clinic in Jacksonville, FL.",F0043,109,mayo clinic jacksonville fl,109_Q03575_146_1.jpg,109_Q03575_146_2.jpg,109_Q03575_146_3.jpg,109_Q00671_3321_1.jpg,109_Q00671_3321_2.jpg,109_Q00671_3321_3.jpg,"The user intends to inquire about information related to their visit to Mayo Clinic in Jacksonville, FL."
147,"Housing information for outpatients of the Mayo Clinic in Jacksonville, FL.",F0043,109,mayo clinic jacksonville fl,109_Q04548_606_1.jpg,109_Q04548_606_2.jpg,109_Q04548_606_3.jpg,109_Q03619_1226_1.jpg,109_Q03619_1226_2.jpg,109_Q03619_1226_3.jpg,Focusing on aspects related to their visit to the Mayo Clinic.
148,"Housing information for outpatients of the Mayo Clinic in Jacksonville, FL.",F0043,109,mayo clinic jacksonville fl,109_Q04548_606_1.jpg,109_Q04548_606_2.jpg,109_Q04548_606_3.jpg,109_Q02628_51_1.jpg,109_Q02628_51_2.jpg,109_Q02628_51_3.jpg,Interested in the outpatient experience at the Mayo Clinic.
149,"Housing information for outpatients of the Mayo Clinic in Jacksonville, FL.",F0043,109,mayo clinic jacksonville fl,109_Q02628_51_1.jpg,109_Q02628_51_2.jpg,109_Q02628_51_3.jpg,109_Q00961_86_1.jpg,109_Q00961_86_2.jpg,109_Q00961_86_3.jpg,Explore options for accommodations related to a specific situation.
150,Who are some companies that offer GMAT prep classes?,F0044,11,gmat prep classes,11_Q04748_806_1.jpg,11_Q04748_806_2.jpg,11_Q04748_806_3.jpg,11_Q01019_226_1.jpg,11_Q01019_226_2.jpg,11_Q01019_226_3.jpg,Interested in various test preparation resources.
151,Who are some companies that offer GMAT prep classes?,F0044,11,gmat prep classes,11_Q04748_806_1.jpg,11_Q04748_806_2.jpg,11_Q04748_806_3.jpg,11_Q00697_1356_1.jpg,11_Q00697_1356_2.jpg,11_Q00697_1356_3.jpg,Interested in companies that focus on GMAT preparation.
152,Who are some companies that offer GMAT prep classes?,F0044,11,gmat prep classes,11_Q04748_806_1.jpg,11_Q04748_806_2.jpg,11_Q04748_806_3.jpg,11_Q00697_1356_1.jpg,11_Q00697_1356_2.jpg,11_Q00697_1356_3.jpg,Interested in GRE preparation resources.
153,I'm looking for some free sample GMAT exams to practice on.,F0045,11,gmat prep classes,11_Q04746_804_1.jpg,11_Q04746_804_2.jpg,11_Q04746_804_3.jpg,11_Q03652_1570_1.jpg,11_Q03652_1570_2.jpg,11_Q03652_1570_3.jpg,Practicing for the GMAT
154,I'm looking for some free sample GMAT exams to practice on.,F0045,11,gmat prep classes,11_Q04746_804_1.jpg,11_Q04746_804_2.jpg,11_Q04746_804_3.jpg,11_Q01524_1811_1.jpg,11_Q01524_1811_2.jpg,11_Q01524_1811_3.jpg,Explore GMAT practice options.
155,I'm looking for some free sample GMAT exams to practice on.,F0045,11,gmat prep classes,11_Q04746_804_1.jpg,11_Q04746_804_2.jpg,11_Q04746_804_3.jpg,11_Q03652_1570_1.jpg,11_Q03652_1570_2.jpg,11_Q03652_1570_3.jpg,Interested in GMAT practice materials.
156,I'm looking for some free sample GMAT exams to practice on.,F0045,11,gmat prep classes,11_Q04746_804_1.jpg,11_Q04746_804_2.jpg,11_Q04746_804_3.jpg,11_Q00733_3285_1.jpg,11_Q00733_3285_2.jpg,11_Q00733_3285_3.jpg,Find GMAT exam practice resources.
157,I'd like to find some tips to help me do well on the GMAT.,F0046,11,gmat prep classes,11_Q03827_756_1.jpg,11_Q03827_756_2.jpg,11_Q03827_756_3.jpg,11_Q03548_3932_1.jpg,11_Q03548_3932_2.jpg,11_Q03548_3932_3.jpg,Explore price ranges for GMAT prep classes.
158,I'd like to find some tips to help me do well on the GMAT.,F0046,11,gmat prep classes,11_Q04748_806_1.jpg,11_Q04748_806_2.jpg,11_Q04748_806_3.jpg,11_Q03652_1570_1.jpg,11_Q03652_1570_2.jpg,11_Q03652_1570_3.jpg,Concentrating on strategies for a specific standardized test.
159,I'd like to find some tips to help me do well on the GMAT.,F0046,11,gmat prep classes,11_Q00697_1356_1.jpg,11_Q00697_1356_2.jpg,11_Q00697_1356_3.jpg,11_Q01524_1811_1.jpg,11_Q01524_1811_2.jpg,11_Q01524_1811_3.jpg,Exploring resources related to the GMAT.
160,I'd like to find some tips to help me do well on the GMAT.,F0046,11,gmat prep classes,11_Q04748_806_1.jpg,11_Q04748_806_2.jpg,11_Q04748_806_3.jpg,11_Q04747_805_1.jpg,11_Q04747_805_2.jpg,11_Q04747_805_3.jpg,Seeking tips for preparing for a specific test.
161,I'd like to find some tips to help me do well on the GMAT.,F0046,11,gmat prep classes,11_Q04748_806_1.jpg,11_Q04748_806_2.jpg,11_Q04748_806_3.jpg,11_Q03827_756_1.jpg,11_Q03827_756_2.jpg,11_Q03827_756_3.jpg,Finding effective strategies and resources for GMAT preparation.
