id,facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,query
91,Find law firms that offer services relevant to child support in Indiana.,F0024,104,indiana child support,104_Q05210_1268_1.jpg,104_Q05210_1268_2.jpg,104_Q05210_1268_3.jpg,104_Q00075_3007_1.jpg,104_Q00075_3007_2.jpg,104_Q00075_3007_3.jpg,Learn about law firms in Indiana that handle child support cases.
92,Find law firms that offer services relevant to child support in Indiana.,F0024,104,indiana child support,104_Q05210_1268_1.jpg,104_Q05210_1268_2.jpg,104_Q05210_1268_3.jpg,104_Q00075_3007_1.jpg,104_Q00075_3007_2.jpg,104_Q00075_3007_3.jpg,Looking for law firms that take child support cases in Indiana.
93,Find law firms that offer services relevant to child support in Indiana.,F0024,104,indiana child support,104_Q03163_2095_1.jpg,104_Q03163_2095_2.jpg,104_Q03163_2095_3.jpg,104_Q02467_3196_1.jpg,104_Q02467_3196_2.jpg,104_Q02467_3196_3.jpg,Finding law firms in Indiana that specialize in child support.
94,"I'm looking for the home page of the County Medical Services Program (CMSP) of Sonoma County, California.",F0026,105,sonoma county medical services,105_Q01593_3463_1.jpg,105_Q01593_3463_2.jpg,105_Q01593_3463_3.jpg,105_Q00787_1402_1.jpg,105_Q00787_1402_2.jpg,105_Q00787_1402_3.jpg,Locate specific program information and the homepage online.
95,"I'm looking for the home page of the County Medical Services Program (CMSP) of Sonoma County, California.",F0026,105,sonoma county medical services,105_Q01035_3614_1.jpg,105_Q01035_3614_2.jpg,105_Q01035_3614_3.jpg,105_Q00457_3360_1.jpg,105_Q00457_3360_2.jpg,105_Q00457_3360_3.jpg,"Locate the official website for the CMSP of Sonoma County, California."
96,Find testimonials of Universal Animal Cuts nutritional supplement.,F0028,106,universal animal cuts reviews,106_Q04011_69_1.jpg,106_Q04011_69_2.jpg,106_Q04011_69_3.jpg,106_Q01500_1407_1.jpg,106_Q01500_1407_2.jpg,106_Q01500_1407_3.jpg,Seek more user reviews for a specific product.
97,"Find demographic information about Cass County, MO.",F0031,107,cass county missouri,107_Q03051_2988_1.jpg,107_Q03051_2988_2.jpg,107_Q03051_2988_3.jpg,107_Q02613_1841_1.jpg,107_Q02613_1841_2.jpg,107_Q02613_1841_3.jpg,"Looking for demographic information about Cass County, MO."
98,"Find demographic information about Cass County, MO.",F0031,107,cass county missouri,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg,107_Q03544_37_1.jpg,107_Q03544_37_2.jpg,107_Q03544_37_3.jpg,"Interest in demographic information about Cass County, Missouri."
99,"Find demographic information about Cass County, MO.",F0031,107,cass county missouri,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg,107_Q00685_2871_1.jpg,107_Q00685_2871_2.jpg,107_Q00685_2871_3.jpg,"Seeking demographic information about Cass County, Missouri."
100,"What was the 2008 budget for Cass County, MO?",F0032,107,cass county missouri,107_Q03544_37_1.jpg,107_Q03544_37_2.jpg,107_Q03544_37_3.jpg,107_Q00086_1943_1.jpg,107_Q00086_1943_2.jpg,107_Q00086_1943_3.jpg,Learning about the government’s 2008 budget in Cass County.
101,"What was the 2008 budget for Cass County, MO?",F0032,107,cass county missouri,107_Q04127_185_1.jpg,107_Q04127_185_2.jpg,107_Q04127_185_3.jpg,107_Q04128_186_1.jpg,107_Q04128_186_2.jpg,107_Q04128_186_3.jpg,"Learn about the 2008 budget for Cass County, Missouri."
102,"What was the 2008 budget for Cass County, MO?",F0032,107,cass county missouri,107_Q03544_37_1.jpg,107_Q03544_37_2.jpg,107_Q03544_37_3.jpg,107_Q00086_1943_1.jpg,107_Q00086_1943_2.jpg,107_Q00086_1943_3.jpg,Learn about Cass County's government 2008 budget.
103,"I am looking for newcomer information for Cass County, Missouri.",F0033,107,cass county missouri,107_Q04125_183_1.jpg,107_Q04125_183_2.jpg,107_Q04125_183_3.jpg,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg,"The user seeks general information about Cass County, Missouri, including schools and local landmarks and institutions."
104,"I am looking for newcomer information for Cass County, Missouri.",F0033,107,cass county missouri,107_Q04126_184_1.jpg,107_Q04126_184_2.jpg,107_Q04126_184_3.jpg,107_Q01469_3576_1.jpg,107_Q01469_3576_2.jpg,107_Q01469_3576_3.jpg,"Seeking information for newcomers to Cass County, Missouri."
105,"I am looking for newcomer information for Cass County, Missouri.",F0033,107,cass county missouri,107_Q04125_183_1.jpg,107_Q04125_183_2.jpg,107_Q04125_183_3.jpg,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg,"Exploring general information about Cass County, Missouri, including schools, local landmarks, and institutions."
106,"I am looking for newcomer information for Cass County, Missouri.",F0033,107,cass county missouri,107_Q03544_37_1.jpg,107_Q03544_37_2.jpg,107_Q03544_37_3.jpg,107_Q04128_186_1.jpg,107_Q04128_186_2.jpg,107_Q04128_186_3.jpg,The user is interested in gaining comprehensive information about a region they are new to.
107,"I am looking for newcomer information for Cass County, Missouri.",F0033,107,cass county missouri,107_Q03041_338_1.jpg,107_Q03041_338_2.jpg,107_Q03041_338_3.jpg,107_Q00685_2871_1.jpg,107_Q00685_2871_2.jpg,107_Q00685_2871_3.jpg,"Exploring information related to a specific area in Cass County, Missouri."
108,"I am looking for newcomer information for Cass County, Missouri.",F0033,107,cass county missouri,107_Q00685_2871_1.jpg,107_Q00685_2871_2.jpg,107_Q00685_2871_3.jpg,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg,"Learn about schools, local landmarks, and institutions in Cass County, Missouri."
109,"Information about zoning regulations in Cass County, Missouri.",F0034,107,cass county missouri,107_Q02671_2009_1.jpg,107_Q02671_2009_2.jpg,107_Q02671_2009_3.jpg,107_Q00685_2871_1.jpg,107_Q00685_2871_2.jpg,107_Q00685_2871_3.jpg,"The user is interested in learning about zoning regulations in Cass County, Missouri."
110,"Information about zoning regulations in Cass County, Missouri.",F0034,107,cass county missouri,107_Q04128_186_1.jpg,107_Q04128_186_2.jpg,107_Q04128_186_3.jpg,107_Q00086_1943_1.jpg,107_Q00086_1943_2.jpg,107_Q00086_1943_3.jpg,"Wants information on zoning regulations in Cass County, Missouri."
111,"Information about zoning regulations in Cass County, Missouri.",F0034,107,cass county missouri,107_Q02671_2009_1.jpg,107_Q02671_2009_2.jpg,107_Q02671_2009_3.jpg,107_Q00685_2871_1.jpg,107_Q00685_2871_2.jpg,107_Q00685_2871_3.jpg,"The user is interested in zoning regulations for Cass County, Missouri."
112,"What tourist attractions are in Cass County, MO?",F0035,107,cass county missouri,107_Q00848_3470_1.jpg,107_Q00848_3470_2.jpg,107_Q00848_3470_3.jpg,107_Q04127_185_1.jpg,107_Q04127_185_2.jpg,107_Q04127_185_3.jpg,"Learn about tourist attractions and activities in Cass County, Missouri."
113,"What tourist attractions are in Cass County, MO?",F0035,107,cass county missouri,107_Q04129_187_1.jpg,107_Q04129_187_2.jpg,107_Q04129_187_3.jpg,107_Q02610_1290_1.jpg,107_Q02610_1290_2.jpg,107_Q02610_1290_3.jpg,"Seeking information on tourist attractions in Cass County, MO."
114,"What tourist attractions are in Cass County, MO?",F0035,107,cass county missouri,107_Q04129_187_1.jpg,107_Q04129_187_2.jpg,107_Q04129_187_3.jpg,107_Q01995_3872_1.jpg,107_Q01995_3872_2.jpg,107_Q01995_3872_3.jpg,Explore other attractions in the area.
115,"What tourist attractions are in Cass County, MO?",F0035,107,cass county missouri,107_Q04129_187_1.jpg,107_Q04129_187_2.jpg,107_Q04129_187_3.jpg,107_Q02610_1290_1.jpg,107_Q02610_1290_2.jpg,107_Q02610_1290_3.jpg,"Obtain more information on tourist attractions in Cass County, MO."
116,"What tourist attractions are in Cass County, MO?",F0035,107,cass county missouri,107_Q04125_183_1.jpg,107_Q04125_183_2.jpg,107_Q04125_183_3.jpg,107_Q02005_2148_1.jpg,107_Q02005_2148_2.jpg,107_Q02005_2148_3.jpg,"The user is interested in exploring recreational, cultural options, and tourist attractions in Cass County, Missouri."
117,"What tourist attractions are in Cass County, MO?",F0035,107,cass county missouri,107_Q03051_2988_1.jpg,107_Q03051_2988_2.jpg,107_Q03051_2988_3.jpg,107_Q00086_1943_1.jpg,107_Q00086_1943_2.jpg,107_Q00086_1943_3.jpg,The user is interested in learning about tourist attractions in Cass County.
118,"Historical facts about Cass County, Missouri.",F0036,107,cass county missouri,107_Q00086_1943_1.jpg,107_Q00086_1943_2.jpg,107_Q00086_1943_3.jpg,107_Q04129_187_1.jpg,107_Q04129_187_2.jpg,107_Q04129_187_3.jpg,The user wants historical facts about Cass County.
119,"Historical facts about Cass County, Missouri.",F0036,107,cass county missouri,107_Q04126_184_1.jpg,107_Q04126_184_2.jpg,107_Q04126_184_3.jpg,107_Q03041_338_1.jpg,107_Q03041_338_2.jpg,107_Q03041_338_3.jpg,"The user is interested in historical facts about Cass County, Missouri, in general."
120,"Historical facts about Cass County, Missouri.",F0036,107,cass county missouri,107_Q03051_2988_1.jpg,107_Q03051_2988_2.jpg,107_Q03051_2988_3.jpg,107_Q03544_37_1.jpg,107_Q03544_37_2.jpg,107_Q03544_37_3.jpg,"Learn historical facts about Cass County, Missouri."
121,"Historical facts about Cass County, Missouri.",F0036,107,cass county missouri,107_Q04128_186_1.jpg,107_Q04128_186_2.jpg,107_Q04128_186_3.jpg,107_Q02613_1841_1.jpg,107_Q02613_1841_2.jpg,107_Q02613_1841_3.jpg,Explore historical facts about the county.
122,"Historical facts about Cass County, Missouri.",F0036,107,cass county missouri,107_Q04126_184_1.jpg,107_Q04126_184_2.jpg,107_Q04126_184_3.jpg,107_Q03051_2988_1.jpg,107_Q03051_2988_2.jpg,107_Q03051_2988_3.jpg,"The user's intent is to learn historical facts about Cass County, Missouri."
123,"Historical facts about Cass County, Missouri.",F0036,107,cass county missouri,107_Q01995_3872_1.jpg,107_Q01995_3872_2.jpg,107_Q01995_3872_3.jpg,107_Q04125_183_1.jpg,107_Q04125_183_2.jpg,107_Q04125_183_3.jpg,"Learn about the historical facts of Cass County, Missouri."
124,Find biographical information about Ralph Owen Brewster.,F0037,108,ralph owen brewster,108_Q03107_1613_1.jpg,108_Q03107_1613_2.jpg,108_Q03107_1613_3.jpg,108_Q03661_152_1.jpg,108_Q03661_152_2.jpg,108_Q03661_152_3.jpg,Learn about Ralph Owen Brewster's background.
125,Find biographical information about Ralph Owen Brewster.,F0037,108,ralph owen brewster,108_Q02649_848_1.jpg,108_Q02649_848_2.jpg,108_Q02649_848_3.jpg,108_Q05497_1555_1.jpg,108_Q05497_1555_2.jpg,108_Q05497_1555_3.jpg,Looking for biographical information about Ralph Owen Brewster.
126,Find biographical information about Ralph Owen Brewster.,F0037,108,ralph owen brewster,108_Q05494_1552_1.jpg,108_Q05494_1552_2.jpg,108_Q05494_1552_3.jpg,108_Q02650_934_1.jpg,166_Q02085_933_2.jpg,166_Q02085_933_3.jpg,The user wants biographical information about Ralph Owen Brewster.
127,Find biographical information about Ralph Owen Brewster.,F0037,108,ralph owen brewster,108_Q03107_1613_1.jpg,108_Q03107_1613_2.jpg,108_Q03107_1613_3.jpg,108_Q03661_152_1.jpg,108_Q03661_152_2.jpg,108_Q03661_152_3.jpg,Find biographical information about Ralph Owen Brewster.
128,Find biographical information about Ralph Owen Brewster.,F0037,108,ralph owen brewster,108_Q02649_848_1.jpg,108_Q02649_848_2.jpg,108_Q02649_848_3.jpg,108_Q03107_1613_1.jpg,108_Q03107_1613_2.jpg,108_Q03107_1613_3.jpg,The user is seeking a general overview of Ralph Owen Brewster's life.
129,Find biographical information about Ralph Owen Brewster.,F0037,108,ralph owen brewster,108_Q02649_848_1.jpg,108_Q02649_848_2.jpg,108_Q02649_848_3.jpg,108_Q05497_1555_1.jpg,108_Q05497_1555_2.jpg,108_Q05497_1555_3.jpg,Learn about Ralph Owen Brewster's life and achievements.
130,What elected offices did Ralph Owen Brewster hold?,F0038,108,ralph owen brewster,108_Q05495_1553_1.jpg,108_Q05495_1553_2.jpg,108_Q05495_1553_3.jpg,108_Q03620_2305_1.jpg,108_Q03620_2305_2.jpg,108_Q03620_2305_3.jpg,Learn about Ralph Owen Brewster's political career and positions.
131,What elected offices did Ralph Owen Brewster hold?,F0038,108,ralph owen brewster,108_Q02650_934_1.jpg,166_Q02085_933_2.jpg,166_Q02085_933_3.jpg,108_Q03620_2305_1.jpg,108_Q03620_2305_2.jpg,108_Q03620_2305_3.jpg,Discuss Ralph Owen Brewster's political career and the positions he held.
132,What was the relationship between Howard Hughes and Ralph Owen Brewster?,F0039,108,ralph owen brewster,108_Q05499_1557_1.jpg,108_Q05499_1557_2.jpg,108_Q05499_1557_3.jpg,108_Q05495_1553_1.jpg,108_Q05495_1553_2.jpg,108_Q05495_1553_3.jpg,Know the relationship between Howard Hughes and Ralph Owen Brewster.
133,What was the relationship between Howard Hughes and Ralph Owen Brewster?,F0039,108,ralph owen brewster,108_Q05499_1557_1.jpg,108_Q05499_1557_2.jpg,108_Q05499_1557_3.jpg,108_Q05495_1553_1.jpg,108_Q05495_1553_2.jpg,108_Q05495_1553_3.jpg,The user is interested in knowing the relationship between Howard Hughes and Ralph Owen Brewster.
134,"What medical services are available at the Mayo Clinic in Jacksonville, FL?",F0040,109,mayo clinic jacksonville fl,109_Q02588_1331_1.jpg,109_Q02588_1331_2.jpg,109_Q02588_1331_3.jpg,109_Q04545_603_1.jpg,109_Q04545_603_2.jpg,109_Q04545_603_3.jpg,"The user is interested in understanding the services offered by the Mayo Clinic in Jacksonville, FL."
135,"What medical services are available at the Mayo Clinic in Jacksonville, FL?",F0040,109,mayo clinic jacksonville fl,109_Q03619_1226_1.jpg,109_Q03619_1226_2.jpg,109_Q03619_1226_3.jpg,109_Q00588_209_1.jpg,109_Q00588_209_2.jpg,109_Q00588_209_3.jpg,"Learn about the medical services offered at the Mayo Clinic in Jacksonville, FL."
136,"What medical services are available at the Mayo Clinic in Jacksonville, FL?",F0040,109,mayo clinic jacksonville fl,109_Q02628_51_1.jpg,109_Q02628_51_2.jpg,109_Q02628_51_3.jpg,109_Q03082_3732_1.jpg,109_Q03082_3732_2.jpg,109_Q03082_3732_3.jpg,"Looking for a list of medical services at Mayo Clinic in Jacksonville, Florida."
137,"What medical services are available at the Mayo Clinic in Jacksonville, FL?",F0040,109,mayo clinic jacksonville fl,109_Q02894_2632_1.jpg,109_Q02894_2632_2.jpg,109_Q02894_2632_3.jpg,109_Q00588_209_1.jpg,109_Q00588_209_2.jpg,109_Q00588_209_3.jpg,"Find out what medical services are available at the Mayo Clinic in Jacksonville, FL."
138,"What medical services are available at the Mayo Clinic in Jacksonville, FL?",F0040,109,mayo clinic jacksonville fl,109_Q02628_51_1.jpg,109_Q02628_51_2.jpg,109_Q02628_51_3.jpg,109_Q00671_3321_1.jpg,109_Q00671_3321_2.jpg,109_Q00671_3321_3.jpg,"The user is interested in obtaining a list of services offered at Mayo Clinic Jacksonville, FL."
139,"How does one request an appointment at the Mayo Clinic in Jacksonville, Florida?",F0041,109,mayo clinic jacksonville fl,109_Q00961_86_1.jpg,109_Q00961_86_2.jpg,109_Q00961_86_3.jpg,109_Q03020_393_1.jpg,109_Q03020_393_2.jpg,109_Q03020_393_3.jpg,"Get information on how to schedule an appointment at Mayo Clinic Jacksonville, FL."
140,"How does one request an appointment at the Mayo Clinic in Jacksonville, Florida?",F0041,109,mayo clinic jacksonville fl,109_Q00961_86_1.jpg,109_Q00961_86_2.jpg,109_Q00961_86_3.jpg,109_Q04548_606_1.jpg,109_Q04548_606_2.jpg,109_Q04548_606_3.jpg,The user is interested in understanding the steps involved in making and scheduling an appointment at Mayo Clinic.
141,"How does one request an appointment at the Mayo Clinic in Jacksonville, Florida?",F0041,109,mayo clinic jacksonville fl,109_Q03082_3732_1.jpg,109_Q03082_3732_2.jpg,109_Q03082_3732_3.jpg,109_Q00671_3321_1.jpg,109_Q00671_3321_2.jpg,109_Q00671_3321_3.jpg,"Schedule a primary care appointment at Mayo Clinic Jacksonville, FL."
142,"Find the contact information for the Mayo Clinic in Jacksonville, FL.",F0042,109,mayo clinic jacksonville fl,109_Q02628_51_1.jpg,109_Q02628_51_2.jpg,109_Q02628_51_3.jpg,109_Q02588_1331_1.jpg,109_Q02588_1331_2.jpg,109_Q02588_1331_3.jpg,"Find the contact information for the Mayo Clinic in Jacksonville, FL."
143,"Find the contact information for the Mayo Clinic in Jacksonville, FL.",F0042,109,mayo clinic jacksonville fl,109_Q04548_606_1.jpg,109_Q04548_606_2.jpg,109_Q04548_606_3.jpg,109_Q00588_209_1.jpg,109_Q00588_209_2.jpg,109_Q00588_209_3.jpg,"Find the contact information for the Mayo Clinic in Jacksonville, FL."
144,"Housing information for outpatients of the Mayo Clinic in Jacksonville, FL.",F0043,109,mayo clinic jacksonville fl,109_Q00256_1560_1.jpg,109_Q00256_1560_2.jpg,109_Q00256_1560_3.jpg,109_Q03553_236_1.jpg,109_Q03553_236_2.jpg,109_Q03553_236_3.jpg,"Seeking information about housing options for outpatients at Mayo Clinic in Jacksonville, FL."
145,"Housing information for outpatients of the Mayo Clinic in Jacksonville, FL.",F0043,109,mayo clinic jacksonville fl,109_Q03575_146_1.jpg,109_Q03575_146_2.jpg,109_Q03575_146_3.jpg,109_Q04545_603_1.jpg,109_Q04545_603_2.jpg,109_Q04545_603_3.jpg,"Find housing information for outpatients at the Mayo Clinic in Jacksonville, FL."
146,"Housing information for outpatients of the Mayo Clinic in Jacksonville, FL.",F0043,109,mayo clinic jacksonville fl,109_Q03575_146_1.jpg,109_Q03575_146_2.jpg,109_Q03575_146_3.jpg,109_Q00671_3321_1.jpg,109_Q00671_3321_2.jpg,109_Q00671_3321_3.jpg,"Looking for housing information for outpatients of the Mayo Clinic in Jacksonville, FL."
147,"Housing information for outpatients of the Mayo Clinic in Jacksonville, FL.",F0043,109,mayo clinic jacksonville fl,109_Q04548_606_1.jpg,109_Q04548_606_2.jpg,109_Q04548_606_3.jpg,109_Q03619_1226_1.jpg,109_Q03619_1226_2.jpg,109_Q03619_1226_3.jpg,"Inquire about outpatient accommodations at Mayo Clinic Jacksonville, FL."
148,"Housing information for outpatients of the Mayo Clinic in Jacksonville, FL.",F0043,109,mayo clinic jacksonville fl,109_Q04548_606_1.jpg,109_Q04548_606_2.jpg,109_Q04548_606_3.jpg,109_Q02628_51_1.jpg,109_Q02628_51_2.jpg,109_Q02628_51_3.jpg,"Interested in housing information for outpatients of Mayo Clinic in Jacksonville, FL."
149,"Housing information for outpatients of the Mayo Clinic in Jacksonville, FL.",F0043,109,mayo clinic jacksonville fl,109_Q02628_51_1.jpg,109_Q02628_51_2.jpg,109_Q02628_51_3.jpg,109_Q00961_86_1.jpg,109_Q00961_86_2.jpg,109_Q00961_86_3.jpg,Exploring housing options for outpatients at Mayo Clinic.
150,Who are some companies that offer GMAT prep classes?,F0044,11,gmat prep classes,11_Q04748_806_1.jpg,11_Q04748_806_2.jpg,11_Q04748_806_3.jpg,11_Q01019_226_1.jpg,11_Q01019_226_2.jpg,11_Q01019_226_3.jpg,Find companies that offer GRE prep classes.
151,Who are some companies that offer GMAT prep classes?,F0044,11,gmat prep classes,11_Q04748_806_1.jpg,11_Q04748_806_2.jpg,11_Q04748_806_3.jpg,11_Q00697_1356_1.jpg,11_Q00697_1356_2.jpg,11_Q00697_1356_3.jpg,Interested in companies that focus on GMAT preparation.
