facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,image3_1,image3_2,image3_3,query
How much does a basic raspberry pi cost?,F0421,201,raspberry pi,201_Q03406_3125_1.jpg,201_Q03406_3125_2.jpg,201_Q03406_3125_3.jpg,201_Q03407_3135_1.jpg,201_Q03407_3135_2.jpg,201_Q03407_3135_3.jpg,201_Q02324_818_1.jpg,201_Q02324_818_2.jpg,201_Q02324_818_3.jpg,The user is not interested in the Raspberry Pi camera.
What kinds of injuries or conditions can cause forearm pain?,F1015,88,forearm pain,88_Q00062_4_1.jpg,88_Q00062_4_2.jpg,88_Q00062_4_3.jpg,88_Q05047_1105_1.jpg,88_Q05047_1105_2.jpg,88_Q05047_1105_3.jpg,88_Q01541_1311_1.jpg,88_Q01541_1311_2.jpg,88_Q01541_1311_3.jpg,The intent is to discuss and confirm the absence of forearm pain.
"Find information about Flushing, a neighborhood in New York City.",F0913,63,flushing,63_Q01230_2294_1.jpg,63_Q01230_2294_2.jpg,63_Q01230_2294_3.jpg,63_Q00535_447_1.jpg,63_Q00535_447_2.jpg,63_Q00535_447_3.jpg,63_Q05388_1446_1.jpg,63_Q05388_1446_2.jpg,63_Q05388_1446_3.jpg,"The user is seeking general information about Flushing, New York."
Find the homepage of the Pittsburgh Penguins,F0891,58,penguins,58_Q03305_365_1.jpg,58_Q03305_365_2.jpg,58_Q03305_365_3.jpg,58_Q01016_2446_1.jpg,58_Q01016_2446_2.jpg,58_Q01016_2446_3.jpg,58_Q00479_3487_1.jpg,58_Q00479_3487_2.jpg,58_Q00479_3487_3.jpg,The user is not interested in purchasing a book on the topic discussed.
Which activities are prevalent among CTS sufferers?,F0478,213,carpal tunnel syndrome,213_Q00415_2004_1.jpg,213_Q00415_2004_2.jpg,213_Q00415_2004_3.jpg,213_Q02902_1913_1.jpg,213_Q02902_1913_2.jpg,213_Q02902_1913_3.jpg,213_Q02830_690_1.jpg,213_Q02830_690_2.jpg,213_Q02830_690_3.jpg,Focus on something other than the causes.
Find information on Barbados history.,F0272,167,barbados,167_Q00699_3547_1.jpg,167_Q00699_3547_2.jpg,167_Q00699_3547_3.jpg,167_Q00149_3278_1.jpg,167_Q00149_3278_2.jpg,167_Q00149_3278_3.jpg,167_Q03375_2516_1.jpg,167_Q03375_2516_2.jpg,167_Q03375_2516_3.jpg,Uncertain about specific needs.
What is the value of a rare wheat US penny?,F0341,181,old coins,181_Q02587_1130_1.jpg,181_Q02587_1130_2.jpg,181_Q02587_1130_3.jpg,181_Q01851_1679_1.jpg,181_Q01851_1679_2.jpg,181_Q01851_1679_3.jpg,181_Q00395_2122_1.jpg,181_Q00395_2122_2.jpg,181_Q00395_2122_3.jpg,Finding a coin dealer nearby.
What went into writing/publishing the book Doctor Zhivago?,F0445,208,doctor zhivago,208_Q03319_2014_1.jpg,208_Q03319_2014_2.jpg,208_Q03319_2014_3.jpg,208_Q01248_1660_1.jpg,208_Q01248_1660_2.jpg,208_Q01248_1660_3.jpg,208_Q02645_2118_1.jpg,208_Q02645_2118_2.jpg,208_Q02645_2118_3.jpg,The user is not interested in purchasing the novel.
How do you get a Maryland fishing license?,F0483,215,maryland department of natural resources,215_Q02285_230_1.jpg,215_Q02285_230_2.jpg,215_Q02285_230_3.jpg,215_Q03783_127_1.jpg,215_Q03783_127_2.jpg,215_Q03783_127_3.jpg,215_Q03623_2669_1.jpg,215_Q03623_2669_2.jpg,215_Q03623_2669_3.jpg,The user is not interested in job opportunities at the Maryland Department of Natural Resources.
Find satellite maps and geographic images.,F1066,99,satellite,99_Q00603_578_1.jpg,99_Q00603_578_2.jpg,99_Q00603_578_3.jpg,99_Q01245_1593_1.jpg,99_Q01245_1593_2.jpg,99_Q01245_1593_3.jpg,99_Q05386_1444_1.jpg,99_Q05386_1444_2.jpg,99_Q05386_1444_3.jpg,Exploring satellite maps and geographic information.
Find information about staying at the bed and breakfast at Fickle Creek Farm.,F0018,102,fickle creek farm,102_Q00656_3766_1.jpg,102_Q00656_3766_2.jpg,102_Q00656_3766_3.jpg,102_Q04101_159_1.jpg,102_Q04101_159_2.jpg,102_Q04101_159_3.jpg,102_Q04105_163_1.jpg,102_Q04105_163_2.jpg,102_Q04105_163_3.jpg,To find a place that sells products from Fickle Creek Farm.
Find the homepage for Titan watches.,F1049,94,titan,94_Q04022_80_1.jpg,94_Q04022_80_2.jpg,94_Q04022_80_3.jpg,94_Q01218_3350_1.jpg,94_Q01218_3350_2.jpg,94_Q01218_3350_3.jpg,94_Q02009_555_1.jpg,94_Q02009_555_2.jpg,94_Q02009_555_3.jpg,Looking for information on Titan watches.
What damage can a carpenter bee do to a home or structure?,F0621,259,carpenter bee,259_Q00428_3566_1.jpg,259_Q00428_3566_2.jpg,259_Q00428_3566_3.jpg,259_Q01010_679_1.jpg,259_Q01010_679_2.jpg,259_Q01010_679_3.jpg,259_Q02118_3894_1.jpg,259_Q02118_3894_2.jpg,259_Q02118_3894_3.jpg,Understanding the potential damage carpenter bees can cause to structures.
What are some of the causes for a lump in the throat?,F0548,237,lump in throat,237_Q00294_1061_1.jpg,237_Q00294_1061_2.jpg,237_Q00294_1061_3.jpg,237_Q03326_3292_1.jpg,237_Q03326_3292_2.jpg,237_Q03326_3292_3.jpg,237_Q02925_2045_1.jpg,237_Q02925_2045_2.jpg,237_Q02925_2045_3.jpg,The user is not interested in learning about throat cancer lumps.
What were the results of the investigation of the USS Cole bombing?,F0678,275,uss cole,275_Q04036_94_1.jpg,275_Q04036_94_2.jpg,275_Q04036_94_3.jpg,275_Q01874_2508_1.jpg,275_Q01874_2508_2.jpg,275_Q01874_2508_3.jpg,275_Q03622_2668_1.jpg,275_Q03622_2668_2.jpg,275_Q03622_2668_3.jpg,Focus on the details of the investigation.
Find instructions for using a sewing machine.,F0939,69,sewing instructions,69_Q00579_3585_1.jpg,69_Q00579_3585_2.jpg,69_Q00579_3585_3.jpg,69_Q03491_3524_1.jpg,69_Q03491_3524_2.jpg,69_Q03491_3524_3.jpg,69_Q03932_2225_1.jpg,69_Q03932_2225_2.jpg,69_Q03932_2225_3.jpg,Finding instructions for using a sewing machine.
"""Find information on dogs' reproductive cycle. What does it mean when a dog is """"in heat""""?""",F0857,50,dog heat,50_Q00741_3402_1.jpg,50_Q00741_3402_2.jpg,50_Q00741_3402_3.jpg,50_Q03629_2897_1.jpg,50_Q03629_2897_2.jpg,50_Q03629_2897_3.jpg,50_Q01041_496_1.jpg,50_Q01041_496_2.jpg,50_Q01041_496_3.jpg,The user does not have an interest related to heat illnesses in dogs.
What's in a computer science degree program?,F0269,166,computer programming,166_Q01173_3544_1.jpg,166_Q01173_3544_2.jpg,166_Q01173_3544_3.jpg,166_Q00890_1457_1.jpg,166_Q00890_1457_2.jpg,166_Q00890_1457_3.jpg,166_Q05272_1330_1.jpg,166_Q05272_1330_2.jpg,166_Q05272_1330_3.jpg,Interested in the content of a computer science degree program.
Find symptoms of Barrett's Esophagus.,F0601,254,barrett's esophagus,254_Q03836_363_1.jpg,254_Q03836_363_2.jpg,254_Q03836_363_3.jpg,254_Q03431_1159_1.jpg,254_Q03431_1159_2.jpg,254_Q03431_1159_3.jpg,254_Q00392_224_1.jpg,254_Q00392_224_2.jpg,254_Q00392_224_3.jpg,The user is not interested in news related to Barrett's esophagus.
What is a normal heart rate when a person is resting?,F0625,26,lower heart rate,26_Q04483_541_1.jpg,26_Q04483_541_2.jpg,26_Q04483_541_3.jpg,26_Q04480_538_1.jpg,26_Q04480_538_2.jpg,26_Q04480_538_3.jpg,26_Q02803_1868_1.jpg,26_Q02803_1868_2.jpg,26_Q02803_1868_3.jpg,The user's intent is to focus on other health-related topics.
What is the home port for the USS Carl Vinson?,F0426,202,uss carl vinson,202_Q00508_1281_1.jpg,202_Q00508_1281_2.jpg,202_Q00508_1281_3.jpg,202_Q03106_9_1.jpg,202_Q03106_9_2.jpg,202_Q03106_9_3.jpg,202_Q02985_461_1.jpg,202_Q02985_461_2.jpg,202_Q02985_461_3.jpg,No specific intent detected.
What treatments are available for Barrett's Esophagus?,F0598,254,barrett's esophagus,254_Q03429_2556_1.jpg,254_Q03429_2556_2.jpg,254_Q03429_2556_3.jpg,254_Q03823_1710_1.jpg,254_Q03823_1710_2.jpg,254_Q03823_1710_3.jpg,254_Q03707_997_1.jpg,254_Q03707_997_2.jpg,254_Q03707_997_3.jpg,Exploring treatments for Barrett's esophagus.
Find a picture of a carpenter bee.,F0622,259,carpenter bee,259_Q01717_3076_1.jpg,259_Q01717_3076_2.jpg,259_Q01717_3076_3.jpg,259_Q05413_1471_1.jpg,259_Q05413_1471_2.jpg,259_Q05413_1471_3.jpg,259_Q02792_1757_1.jpg,259_Q02792_1757_2.jpg,259_Q02792_1757_3.jpg,The user does not express intent.
What age group most often exhibits lipomas?,F0279,168,lipoma,168_Q05132_1190_1.jpg,168_Q05132_1190_2.jpg,168_Q05132_1190_3.jpg,168_Q01741_983_1.jpg,168_Q01741_983_2.jpg,168_Q01741_983_3.jpg,168_Q01303_2872_1.jpg,168_Q01303_2872_2.jpg,168_Q01303_2872_3.jpg,The user is not interested in seeing large lipomas.
Find some recipes from The Pampered Chef.,F0801,37,pampered chef,37_Q03894_1176_1.jpg,37_Q03894_1176_2.jpg,37_Q03894_1176_3.jpg,37_Q03360_1180_1.jpg,37_Q03360_1180_2.jpg,37_Q03360_1180_3.jpg,37_Q03347_2627_1.jpg,37_Q03347_2627_2.jpg,37_Q03347_2627_3.jpg,The user is seeking recipes from The Pampered Chef.
find sites that support Martha Stewart with respect to the insider trading case,F0186,148,martha stewart and imclone,148_Q01025_1312_1.jpg,148_Q01025_1312_2.jpg,148_Q01025_1312_3.jpg,148_Q02357_1033_1.jpg,148_Q02357_1033_2.jpg,148_Q02357_1033_3.jpg,148_Q04341_399_1.jpg,148_Q04341_399_2.jpg,148_Q04341_399_3.jpg,The user is not interested in information about Martha Stewart's personal life.
"What is the difference in regards to cholesterol, calorie count, and other nutritional qualities.",F0108,125,butter and margarine,125_Q01053_3295_1.jpg,125_Q01053_3295_2.jpg,125_Q01053_3295_3.jpg,125_Q05397_1455_1.jpg,125_Q05397_1455_2.jpg,125_Q05397_1455_3.jpg,125_Q03447_745_1.jpg,125_Q03447_745_2.jpg,125_Q03447_745_3.jpg,The user is not interested in butter and margarine brands.
Find information about OCD in children and how to identify it.,F1025,89,ocd,89_Q02161_71_1.jpg,89_Q02161_71_2.jpg,89_Q02161_71_3.jpg,89_Q03535_3231_1.jpg,89_Q03535_3231_2.jpg,89_Q03535_3231_3.jpg,89_Q00703_107_1.jpg,89_Q00703_107_2.jpg,89_Q00703_107_3.jpg,The user is not interested in exploring different types of OCD.
What are recreational activities available within the Sangre de Cristo mountains region?,F0739,291,sangre de cristo mountains,291_Q02439_3769_1.jpg,291_Q02439_3769_2.jpg,291_Q02439_3769_3.jpg,291_Q01998_399_1.jpg,291_Q01998_399_2.jpg,291_Q01998_399_3.jpg,291_Q00370_3254_1.jpg,291_Q00370_3254_2.jpg,291_Q00370_3254_3.jpg,Focused on other activities in the area.
What are the recovery prospects for CTS surgical patients?,F0480,213,carpal tunnel syndrome,213_Q00415_2004_1.jpg,213_Q00415_2004_2.jpg,213_Q00415_2004_3.jpg,213_Q01582_455_1.jpg,213_Q01582_455_2.jpg,213_Q01582_455_3.jpg,213_Q00537_1406_1.jpg,213_Q00537_1406_2.jpg,213_Q00537_1406_3.jpg,The user is not interested in the causes.
What are the advantages and disadvantages of a hip roof over other roof types?,F0617,258,hip roof,258_Q04044_102_1.jpg,258_Q04044_102_2.jpg,258_Q04044_102_3.jpg,258_Q00324_636_1.jpg,258_Q00324_636_2.jpg,258_Q00324_636_3.jpg,258_Q03595_2136_1.jpg,258_Q03595_2136_2.jpg,258_Q03595_2136_3.jpg,The user is interested in architectural styles or designs other than modern hip roofs.
Find music from the InuYasha television series.,F0701,28,inuyasha,28_Q02553_1797_1.jpg,28_Q02553_1797_2.jpg,28_Q02553_1797_3.jpg,28_Q03022_2296_1.jpg,28_Q03022_2296_2.jpg,28_Q03022_2296_3.jpg,28_Q05149_1207_1.jpg,28_Q05149_1207_2.jpg,28_Q05149_1207_3.jpg,The user is not interested in watching InuYasha episodes.
How are premature ventricular contractions treated?,F0937,68,pvc,68_Q00078_3298_1.jpg,68_Q00078_3298_2.jpg,68_Q00078_3298_3.jpg,68_Q03666_2188_1.jpg,68_Q03666_2188_2.jpg,68_Q03666_2188_3.jpg,68_Q00522_3236_1.jpg,68_Q00522_3236_2.jpg,68_Q00522_3236_3.jpg,The user is not interested in a certain length of PVC pipe.
Find a synopsis of Doctor Zhivago.,F0446,208,doctor zhivago,208_Q02203_65_1.jpg,208_Q02203_65_2.jpg,208_Q02203_65_3.jpg,208_Q03292_3046_1.jpg,208_Q03292_3046_2.jpg,208_Q03292_3046_3.jpg,208_Q03555_2131_1.jpg,208_Q03555_2131_2.jpg,208_Q03555_2131_3.jpg,The user is not interested in knowing the field of medicine Doctor Zhivago practices.
Find Wilson (Wilson's) Disease Association web site.,F0665,273,wilson's disease,273_Q03507_2471_1.jpg,273_Q03507_2471_2.jpg,273_Q03507_2471_3.jpg,273_Q02938_291_1.jpg,273_Q02938_291_2.jpg,273_Q02938_291_3.jpg,273_Q04965_1023_1.jpg,273_Q04965_1023_2.jpg,273_Q04965_1023_3.jpg,To learn more about a particular medical condition.
Find Mister Rogers videos.,F0688,278,mister rogers,278_Q00467_1292_1.jpg,278_Q00467_1292_2.jpg,278_Q00467_1292_3.jpg,278_Q03400_2532_1.jpg,278_Q03400_2532_2.jpg,278_Q03400_2532_3.jpg,278_Q04468_526_1.jpg,278_Q04468_526_2.jpg,278_Q04468_526_3.jpg,Not interested in the Mister Rogers movie.
Which activities are prevalent among CTS sufferers?,F0478,213,carpal tunnel syndrome,213_Q05615_1673_1.jpg,213_Q05615_1673_2.jpg,213_Q05615_1673_3.jpg,213_Q03486_31_1.jpg,213_Q03486_31_2.jpg,213_Q03486_31_3.jpg,213_Q01113_3390_1.jpg,213_Q01113_3390_2.jpg,213_Q01113_3390_3.jpg,The user is disinterested in treatment for carpal tunnel syndrome.
Where can I buy used PlayStation 2 games?,F0732,29,ps 2 games,29_Q03325_2472_1.jpg,29_Q03325_2472_2.jpg,29_Q03325_2472_3.jpg,29_Q04895_953_1.jpg,29_Q04895_953_2.jpg,29_Q04895_953_3.jpg,29_Q03812_570_1.jpg,29_Q03812_570_2.jpg,29_Q03812_570_3.jpg,The user wants to avoid comparing specific PlayStation 2 games.
Find the causes of CTS.,F0476,213,carpal tunnel syndrome,213_Q00433_2589_1.jpg,213_Q00433_2589_2.jpg,213_Q00433_2589_3.jpg,213_Q00969_341_1.jpg,213_Q00969_341_2.jpg,213_Q00969_341_3.jpg,213_Q01582_455_1.jpg,213_Q01582_455_2.jpg,213_Q01582_455_3.jpg,The user's intent is not to explore exercises for carpal tunnel.
Find information on colleges and universities in Arkansas.,F0258,163,arkansas,163_Q04277_335_1.jpg,163_Q04277_335_2.jpg,163_Q04277_335_3.jpg,163_Q01126_1663_1.jpg,163_Q01126_1663_2.jpg,163_Q01126_1663_3.jpg,163_Q00277_752_1.jpg,163_Q00277_752_2.jpg,163_Q00277_752_3.jpg,Information about colleges and universities in Arkansas.
What medications are used for treating OCD?,F1023,89,ocd,89_Q02161_71_1.jpg,89_Q02161_71_2.jpg,89_Q02161_71_3.jpg,89_Q01031_2920_1.jpg,89_Q01031_2920_2.jpg,89_Q01031_2920_3.jpg,89_Q01803_3349_1.jpg,89_Q01803_3349_2.jpg,89_Q01803_3349_3.jpg,Not interested in learning about the different types of OCD.
"I'm looking for information on Defender, an arcade game by Williams. Is it possible to play it online?",F0412,20,defender,20_Q01195_3322_1.jpg,20_Q01195_3322_2.jpg,20_Q01195_3322_3.jpg,20_Q00459_1849_1.jpg,20_Q00459_1849_2.jpg,20_Q00459_1849_3.jpg,20_Q04220_278_1.jpg,20_Q04220_278_2.jpg,20_Q04220_278_3.jpg,The user is not interested in playing soccer right now.
Find information about iron deficiencies.,F0883,55,iron,55_Q03454_1629_1.jpg,55_Q03454_1629_2.jpg,55_Q03454_1629_3.jpg,55_Q05362_1420_1.jpg,55_Q05362_1420_2.jpg,55_Q05362_1420_3.jpg,55_Q00260_2488_1.jpg,55_Q00260_2488_2.jpg,55_Q00260_2488_3.jpg,The user is not interested in learning about how iron is mined.
What do moths and butterflies eat?,F0917,64,moths,64_Q01738_711_1.jpg,64_Q01738_711_2.jpg,64_Q01738_711_3.jpg,64_Q01714_3391_1.jpg,64_Q01714_3391_2.jpg,64_Q01714_3391_3.jpg,64_Q00541_2655_1.jpg,64_Q00541_2655_2.jpg,64_Q00541_2655_3.jpg,User intends to convey that seeing a picture of the moth is unnecessary for understanding.
Find the homepage of Bellevue University.,F0904,60,bellevue,60_Q05406_1464_1.jpg,60_Q05406_1464_2.jpg,60_Q05406_1464_3.jpg,60_Q02147_1065_1.jpg,60_Q02147_1065_2.jpg,60_Q02147_1065_3.jpg,60_Q05409_1467_1.jpg,60_Q05409_1467_2.jpg,60_Q05409_1467_3.jpg,The user is not interested in information on medical institutions named Bellevue.
Find the homepage for AVP antivirus software.,F0865,52,avp,52_Q01785_803_1.jpg,52_Q01785_803_2.jpg,52_Q01785_803_3.jpg,52_Q05294_1352_1.jpg,52_Q05294_1352_2.jpg,52_Q05294_1352_3.jpg,52_Q05295_1353_1.jpg,52_Q05295_1353_2.jpg,52_Q05295_1353_3.jpg,Find the homepage for AVP antivirus software.
Locate information about teddy bears by Steiff.,F0607,255,teddy bears,255_Q04232_290_1.jpg,255_Q04232_290_2.jpg,255_Q04232_290_3.jpg,255_Q03473_1874_1.jpg,255_Q03473_1874_2.jpg,255_Q03473_1874_3.jpg,255_Q04230_288_1.jpg,255_Q04230_288_2.jpg,255_Q04230_288_3.jpg,Looking for information about teddy bears by Steiff.
Find information about mad cow disease symptoms in humans.,F0546,236,symptoms of mad cow disease in humans,236_Q03055_2684_1.jpg,236_Q03055_2684_2.jpg,236_Q03055_2684_3.jpg,236_Q02127_656_1.jpg,236_Q02127_656_2.jpg,236_Q02127_656_3.jpg,236_Q00495_1866_1.jpg,236_Q00495_1866_2.jpg,236_Q00495_1866_3.jpg,Learn about the symptoms of mad cow disease in humans.
"How has the flooding that resulted from hurricane Irene affected Manville, NJ?",F0533,232,hurricane Irene flooding in manville nj,232_Q01324_3512_1.jpg,232_Q01324_3512_2.jpg,232_Q01324_3512_3.jpg,232_Q04671_729_1.jpg,232_Q04671_729_2.jpg,232_Q04671_729_3.jpg,232_Q00764_2836_1.jpg,232_Q00764_2836_2.jpg,232_Q00764_2836_3.jpg,"The user is not interested in anything related to Manville, NJ during Hurricane Irene."
What are the specifications of the PlayStation 2 console?,F0733,29,ps 2 games,29_Q04890_948_1.jpg,29_Q04890_948_2.jpg,29_Q04890_948_3.jpg,29_Q03325_2472_1.jpg,29_Q03325_2472_2.jpg,29_Q03325_2472_3.jpg,29_Q04894_952_1.jpg,29_Q04894_952_2.jpg,29_Q04894_952_3.jpg,Focus on gaming systems other than PS2.
information on vines that can be grown in shady areas,F0177,145,vines for shade,145_Q02335_3442_1.jpg,145_Q02335_3442_2.jpg,145_Q02335_3442_3.jpg,145_Q01198_40_1.jpg,145_Q01198_40_2.jpg,145_Q01198_40_3.jpg,145_Q02053_886_1.jpg,145_Q02053_886_2.jpg,145_Q02053_886_3.jpg,Not interested
What went into writing/publishing the book Doctor Zhivago?,F0445,208,doctor zhivago,208_Q03415_549_1.jpg,208_Q03415_549_2.jpg,208_Q03415_549_3.jpg,208_Q01272_3555_1.jpg,208_Q01272_3555_2.jpg,208_Q01272_3555_3.jpg,208_Q01279_1726_1.jpg,208_Q01279_1726_2.jpg,208_Q01279_1726_3.jpg,Not interested in the 2002 ministries.
"""Find a critical analysis of Hamlet's """"To be or not to be"""" soliloquy.""",F0948,70,to be or not to be that is the question,70_Q02071_3273_1.jpg,70_Q02071_3273_2.jpg,70_Q02071_3273_3.jpg,70_Q01335_587_1.jpg,70_Q01335_587_2.jpg,70_Q01335_587_3.jpg,70_Q03140_2094_1.jpg,70_Q03140_2094_2.jpg,70_Q03140_2094_3.jpg,Explore alternative uses or interpretations of the quote.
What are the regulations for hunting and fishing in Arizona?,F0239,16,arizona game and fish,16_Q00986_117_1.jpg,16_Q00986_117_2.jpg,16_Q00986_117_3.jpg,16_Q05101_1159_1.jpg,16_Q05101_1159_2.jpg,16_Q05101_1159_3.jpg,16_Q01818_123_1.jpg,16_Q01818_123_2.jpg,16_Q01818_123_3.jpg,"The user's intent is to find information about hunting and fishing in Arizona, excluding regulations."
I'm looking for good flame tattoo designs.,F0848,49,flame designs,49_Q05572_1630_1.jpg,49_Q05572_1630_2.jpg,49_Q05572_1630_3.jpg,49_Q03937_1953_1.jpg,49_Q03937_1953_2.jpg,49_Q03937_1953_3.jpg,49_Q02505_3563_1.jpg,49_Q02505_3563_2.jpg,49_Q02505_3563_3.jpg,Looking for flame tattoo designs.
The blue-throated hummingbird is native to what areas?,F0266,165,blue throated hummingbird,165_Q04990_1048_1.jpg,165_Q04990_1048_2.jpg,165_Q04990_1048_3.jpg,165_Q00286_1775_1.jpg,165_Q00286_1775_2.jpg,165_Q00286_1775_3.jpg,165_Q03693_1330_1.jpg,165_Q03693_1330_2.jpg,165_Q03693_1330_3.jpg,Expresses disinterest in seeing photos of a hummingbird family tree.
What solar water fountains are available for gardens.,F0492,218,solar water fountains,218_Q05288_1346_1.jpg,218_Q05288_1346_2.jpg,218_Q05288_1346_3.jpg,218_Q03064_1982_1.jpg,218_Q03064_1982_2.jpg,218_Q03064_1982_3.jpg,218_Q00307_2351_1.jpg,218_Q00307_2351_2.jpg,218_Q00307_2351_3.jpg,The user is not interested in a solar water fountain.
What wind speed defines an F5 tornado?,F0641,265,F5 tornado,265_Q02708_3439_1.jpg,265_Q02708_3439_2.jpg,265_Q02708_3439_3.jpg,265_Q04359_417_1.jpg,265_Q04359_417_2.jpg,265_Q04359_417_3.jpg,265_Q02665_3378_1.jpg,265_Q02665_3378_2.jpg,265_Q02665_3378_3.jpg,Learn about the features of an F5 tornado.
"""What are the lyrics to the theme song for """"Mister Rogers' Neighborhood""""?""",F0684,278,mister rogers,278_Q04468_526_1.jpg,278_Q04468_526_2.jpg,278_Q04468_526_3.jpg,278_Q00067_3026_1.jpg,278_Q00067_3026_2.jpg,278_Q00067_3026_3.jpg,278_Q00431_1417_1.jpg,278_Q00431_1417_2.jpg,278_Q00431_1417_3.jpg,The user is not interested in Fred Rogers' personal life.
What treatments are available for Barrett's Esophagus?,F0598,254,barrett's esophagus,254_Q02390_3414_1.jpg,254_Q02390_3414_2.jpg,254_Q02390_3414_3.jpg,254_Q03430_546_1.jpg,254_Q03430_546_2.jpg,254_Q03430_546_3.jpg,254_Q03833_1985_1.jpg,254_Q03833_1985_2.jpg,254_Q03833_1985_3.jpg,The user does not have interest in learning about Barrett's esophagus risk factors.
Find information about the USS Yorktown exhibit at the Patriots Point museum.,F0886,56,uss yorktown charleston sc,56_Q05167_1225_1.jpg,56_Q05167_1225_2.jpg,56_Q05167_1225_3.jpg,56_Q02331_3235_1.jpg,56_Q02331_3235_2.jpg,56_Q02331_3235_3.jpg,56_Q05163_1221_1.jpg,56_Q05163_1221_2.jpg,56_Q05163_1221_3.jpg,Gather details about the USS Yorktown exhibit at the Patriots Point museum.
What companies manufacture bidets?,F0814,4,toilet,4_Q01104_3410_1.jpg,4_Q01104_3410_2.jpg,4_Q01104_3410_3.jpg,4_Q04769_827_1.jpg,4_Q04769_827_2.jpg,4_Q04769_827_3.jpg,4_Q01374_2919_1.jpg,4_Q01374_2919_2.jpg,4_Q01374_2919_3.jpg,N/A
What is a normal heart rate when a person is resting?,F0625,26,lower heart rate,26_Q03727_1140_1.jpg,26_Q03727_1140_2.jpg,26_Q03727_1140_3.jpg,26_Q04481_539_1.jpg,26_Q04481_539_2.jpg,26_Q04481_539_3.jpg,26_Q04482_540_1.jpg,26_Q04482_540_2.jpg,26_Q04482_540_3.jpg,The user is not interested in knowing why it's important to lower their heart rate.
What DVD versions of the Doctor Zhivago movie are available?,F0450,208,doctor zhivago,208_Q01483_1144_1.jpg,208_Q01483_1144_2.jpg,208_Q01483_1144_3.jpg,208_Q03292_3046_1.jpg,208_Q03292_3046_2.jpg,208_Q03292_3046_3.jpg,208_Q03542_2192_1.jpg,208_Q03542_2192_2.jpg,208_Q03542_2192_3.jpg,"The user is interested in discussing the 1965 film adaptation of ""The Sound of Music"" and its achievements."
What are the symptoms of Wilson's disease?,F0666,273,wilson's disease,273_Q00571_3791_1.jpg,273_Q00571_3791_2.jpg,273_Q00571_3791_3.jpg,273_Q02441_1758_1.jpg,273_Q02441_1758_2.jpg,273_Q02441_1758_3.jpg,273_Q04962_1020_1.jpg,273_Q04962_1020_2.jpg,273_Q04962_1020_3.jpg,Focus on understanding the symptoms of Wilson's disease.
