facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,image3_1,image3_2,image3_3,image4_1,image4_2,image4_3,query
Find instructions for grilling chicken.,F0245,160,grilling,160_Q00661_740_1.jpg,160_Q00661_740_2.jpg,160_Q00661_740_3.jpg,160_Q05044_1102_1.jpg,160_Q05044_1102_2.jpg,160_Q05044_1102_3.jpg,160_Q05043_1101_1.jpg,160_Q05043_1101_2.jpg,160_Q05043_1101_3.jpg,160_Q00217_2682_1.jpg,160_Q00217_2682_2.jpg,160_Q00217_2682_3.jpg,The user does not have a specific intent regarding grilled fish recipes.
"""What are the names of the cast members of the movie """"Bewitched""""?""",F0683,277,bewitched cast,277_Q03285_3317_1.jpg,277_Q03285_3317_2.jpg,277_Q03285_3317_3.jpg,277_Q03268_3597_1.jpg,277_Q03268_3597_2.jpg,277_Q03268_3597_3.jpg,277_Q03264_2154_1.jpg,277_Q03264_2154_2.jpg,277_Q03264_2154_3.jpg,277_Q03284_1038_1.jpg,277_Q03284_1038_2.jpg,277_Q03284_1038_3.jpg,The user is looking for something different from the original Bewitched cast.
Find Mister Rogers videos.,F0688,278,mister rogers,278_Q00067_3026_1.jpg,278_Q00067_3026_2.jpg,278_Q00067_3026_3.jpg,278_Q03400_2532_1.jpg,278_Q03400_2532_2.jpg,278_Q03400_2532_3.jpg,278_Q03168_2834_1.jpg,278_Q03168_2834_2.jpg,278_Q03168_2834_3.jpg,278_Q04470_528_1.jpg,278_Q04470_528_2.jpg,278_Q04470_528_3.jpg,The user is not inquiring about Mister Rogers.
How do I weather strip my sliding glass door?,F0318,176,weather strip,176_Q05625_1683_1.jpg,176_Q05625_1683_2.jpg,176_Q05625_1683_3.jpg,176_Q05628_1686_1.jpg,176_Q05628_1686_2.jpg,176_Q05628_1686_3.jpg,176_Q05623_1681_1.jpg,176_Q05623_1681_2.jpg,176_Q05623_1681_3.jpg,176_Q03221_3485_1.jpg,176_Q03221_3485_2.jpg,176_Q03221_3485_3.jpg,User is not interested in winterizing their home.
Find penguin photos.,F0894,58,penguins,58_Q03314_867_1.jpg,58_Q03314_867_2.jpg,58_Q03314_867_3.jpg,58_Q01954_3197_1.jpg,58_Q01954_3197_2.jpg,58_Q01954_3197_3.jpg,58_Q00406_3537_1.jpg,58_Q00406_3537_2.jpg,58_Q00406_3537_3.jpg,58_Q00121_2853_1.jpg,58_Q00121_2853_2.jpg,58_Q00121_2853_3.jpg,The user is not interested in purchasing Pittsburgh Penguins merchandise.
"Go to the homepage for the AVP, sponsor of professional beach volleyball events.",F0863,52,avp,52_Q05295_1353_1.jpg,52_Q05295_1353_2.jpg,52_Q05295_1353_3.jpg,52_Q05292_1350_1.jpg,52_Q05292_1350_2.jpg,52_Q05292_1350_3.jpg,52_Q01093_3101_1.jpg,52_Q01093_3101_2.jpg,52_Q01093_3101_3.jpg,52_Q05294_1352_1.jpg,52_Q05294_1352_2.jpg,52_Q05294_1352_3.jpg,The user is not interested in seeing AVP characters.
Find pictures of Barrett's Esophagus.,F0602,254,barrett's esophagus,254_Q03429_2556_1.jpg,254_Q03429_2556_2.jpg,254_Q03429_2556_3.jpg,254_Q02390_3414_1.jpg,254_Q02390_3414_2.jpg,254_Q02390_3414_3.jpg,254_Q03350_1759_1.jpg,254_Q03350_1759_2.jpg,254_Q03350_1759_3.jpg,254_Q03833_1985_1.jpg,254_Q03833_1985_2.jpg,254_Q03833_1985_3.jpg,The user is not interested in learning about Barrett's esophagus risks.
product reviews for the HP Mini 2140 notebook computer,F0061,113,hp mini 2140,113_Q02246_3553_1.jpg,113_Q02246_3553_2.jpg,113_Q02246_3553_3.jpg,113_Q04108_166_1.jpg,113_Q04108_166_2.jpg,113_Q04108_166_3.jpg,113_Q02238_1264_1.jpg,113_Q02238_1264_2.jpg,113_Q02238_1264_3.jpg,113_Q04111_169_1.jpg,113_Q04111_169_2.jpg,113_Q04111_169_3.jpg,Not interested in learning about the HP Mini 2140 specs.
Find information about penguins.,F0893,58,penguins,58_Q00344_945_1.jpg,58_Q00344_945_2.jpg,58_Q00344_945_3.jpg,58_Q04172_230_1.jpg,58_Q04172_230_2.jpg,58_Q04172_230_3.jpg,58_Q00479_3487_1.jpg,58_Q00479_3487_2.jpg,58_Q00479_3487_3.jpg,58_Q04169_227_1.jpg,58_Q04169_227_2.jpg,58_Q04169_227_3.jpg,The user is not interested in penguin vape.
Is pink slime used in school lunches?,F0764,299,pink slime in ground beef,299_Q02263_2175_1.jpg,299_Q02263_2175_2.jpg,299_Q02263_2175_3.jpg,299_Q02265_1230_1.jpg,299_Q02265_1230_2.jpg,299_Q02265_1230_3.jpg,299_Q00375_307_1.jpg,299_Q00375_307_2.jpg,299_Q00375_307_3.jpg,299_Q01268_145_1.jpg,299_Q01268_145_2.jpg,299_Q01268_145_3.jpg,The user is expressing disinterest in learning about pink slime.
What kinds of jobs are most common in the state of Connecticut?,F0889,57,ct jobs,57_Q04827_885_1.jpg,57_Q04827_885_2.jpg,57_Q04827_885_3.jpg,57_Q04828_886_1.jpg,57_Q04828_886_2.jpg,57_Q04828_886_3.jpg,57_Q00791_638_1.jpg,57_Q00791_638_2.jpg,57_Q00791_638_3.jpg,57_Q04831_889_1.jpg,57_Q04831_889_2.jpg,57_Q04831_889_3.jpg,Not interested in CT job requirements.
"I am looking for newcomer information for Cass County, Missouri.",F0033,107,cass county missouri,107_Q03544_37_1.jpg,107_Q03544_37_2.jpg,107_Q03544_37_3.jpg,107_Q04125_183_1.jpg,107_Q04125_183_2.jpg,107_Q04125_183_3.jpg,107_Q00685_2871_1.jpg,107_Q00685_2871_2.jpg,107_Q00685_2871_3.jpg,107_Q03041_338_1.jpg,107_Q03041_338_2.jpg,107_Q03041_338_3.jpg,The user does not want more information about the city.
Who holds the NBA record for most assists?,F0504,220,nba records,220_Q02604_98_1.jpg,220_Q02604_98_2.jpg,220_Q02604_98_3.jpg,220_Q02853_3017_1.jpg,220_Q02853_3017_2.jpg,220_Q02853_3017_3.jpg,220_Q02852_739_1.jpg,220_Q02852_739_2.jpg,220_Q02852_739_3.jpg,220_Q04910_968_1.jpg,220_Q04910_968_2.jpg,220_Q04910_968_3.jpg,Looking for information on NBA records.
What are the names of some flowering plants?,F0747,294,flowering plants,294_Q02507_3896_1.jpg,294_Q02507_3896_2.jpg,294_Q02507_3896_3.jpg,294_Q00250_111_1.jpg,294_Q00250_111_2.jpg,294_Q00250_111_3.jpg,294_Q04369_427_1.jpg,294_Q04369_427_2.jpg,294_Q04369_427_3.jpg,294_Q04364_422_1.jpg,294_Q04364_422_2.jpg,294_Q04364_422_3.jpg,Evaluate size preferences for flowering plants.
"What different kinds of toilets exist, and how do they differ?",F0810,4,toilet,4_Q01104_3410_1.jpg,4_Q01104_3410_2.jpg,4_Q01104_3410_3.jpg,4_Q03580_154_1.jpg,4_Q03580_154_2.jpg,4_Q03580_154_3.jpg,4_Q04767_825_1.jpg,4_Q04767_825_2.jpg,4_Q04767_825_3.jpg,4_Q01654_1470_1.jpg,4_Q01654_1470_2.jpg,4_Q01654_1470_3.jpg,The user is not interested in cleaning products.
What are the treatments for altitude sickness?,F0756,297,altitude sickness,297_Q01094_1317_1.jpg,297_Q01094_1317_2.jpg,297_Q01094_1317_3.jpg,297_Q04660_718_1.jpg,297_Q04660_718_2.jpg,297_Q04660_718_3.jpg,297_Q01727_109_1.jpg,297_Q01727_109_2.jpg,297_Q01727_109_3.jpg,297_Q02083_142_1.jpg,297_Q02083_142_2.jpg,297_Q02083_142_3.jpg,The user is not interested in discussing symptoms.
What are the names of some flowering plants?,F0747,294,flowering plants,294_Q02534_2639_1.jpg,294_Q02534_2639_2.jpg,294_Q02534_2639_3.jpg,294_Q00207_3528_1.jpg,294_Q00207_3528_2.jpg,294_Q00207_3528_3.jpg,294_Q03461_565_1.jpg,294_Q03461_565_2.jpg,294_Q03461_565_3.jpg,294_Q04364_422_1.jpg,294_Q04364_422_2.jpg,294_Q04364_422_3.jpg,Interest in a different aspect of plant care or characteristics.
What are the specifications of the PlayStation 2 console?,F0733,29,ps 2 games,29_Q00348_629_1.jpg,29_Q00348_629_2.jpg,29_Q00348_629_3.jpg,29_Q01039_2621_1.jpg,29_Q01039_2621_2.jpg,29_Q01039_2621_3.jpg,29_Q03325_2472_1.jpg,29_Q03325_2472_2.jpg,29_Q03325_2472_3.jpg,29_Q04893_951_1.jpg,29_Q04893_951_2.jpg,29_Q04893_951_3.jpg,The user's intent is to not consider playing PS2 games on other consoles such as PlayStation 3 and PlayStation 4.
What are the treatments for altitude sickness?,F0756,297,altitude sickness,297_Q02249_1604_1.jpg,297_Q02249_1604_2.jpg,297_Q02249_1604_3.jpg,297_Q01094_1317_1.jpg,297_Q01094_1317_2.jpg,297_Q01094_1317_3.jpg,297_Q04659_717_1.jpg,297_Q04659_717_2.jpg,297_Q04659_717_3.jpg,297_Q02083_142_1.jpg,297_Q02083_142_2.jpg,297_Q02083_142_3.jpg,No intent to explore further.
What are the recovery prospects for CTS surgical patients?,F0480,213,carpal tunnel syndrome,213_Q02250_2052_1.jpg,213_Q02250_2052_2.jpg,213_Q02250_2052_3.jpg,213_Q00415_2004_1.jpg,213_Q00415_2004_2.jpg,213_Q00415_2004_3.jpg,213_Q05612_1670_1.jpg,213_Q05612_1670_2.jpg,213_Q05612_1670_3.jpg,213_Q00433_2589_1.jpg,213_Q00433_2589_2.jpg,213_Q00433_2589_3.jpg,The user is not interested in learning about carpal tunnel syndrome symptoms.
What's in a computer science degree program?,F0269,166,computer programming,166_Q05270_1328_1.jpg,166_Q05270_1328_2.jpg,166_Q05270_1328_3.jpg,166_Q00353_1167_1.jpg,166_Q00353_1167_2.jpg,166_Q00353_1167_3.jpg,166_Q05273_1331_1.jpg,166_Q05273_1331_2.jpg,166_Q05273_1331_3.jpg,166_Q01599_611_1.jpg,166_Q01599_611_2.jpg,166_Q01599_611_3.jpg,The user is not interested in salary comparisons for computer programming.
Who got an Academy Award nomination for Doctor Zhivago?,F0447,208,doctor zhivago,208_Q01204_421_1.jpg,208_Q01204_421_2.jpg,208_Q01204_421_3.jpg,208_Q02554_1444_1.jpg,208_Q02554_1444_2.jpg,208_Q02554_1444_3.jpg,208_Q02122_1072_1.jpg,208_Q02122_1072_2.jpg,208_Q02122_1072_3.jpg,208_Q01483_1144_1.jpg,208_Q01483_1144_2.jpg,208_Q01483_1144_3.jpg,"The user is looking for a work with a different title than ""Dr. Zhivago."""
What is the best internet phone service?,F0366,188,internet phone service,188_Q05632_1690_1.jpg,188_Q05632_1690_2.jpg,188_Q05632_1690_3.jpg,188_Q05633_1691_1.jpg,188_Q05633_1691_2.jpg,188_Q05633_1691_3.jpg,188_Q05637_1695_1.jpg,188_Q05637_1695_2.jpg,188_Q05637_1695_3.jpg,188_Q01659_585_1.jpg,188_Q01659_585_2.jpg,188_Q01659_585_3.jpg,The user is not interested in business phone services.
Find information about forecasting tornadoes.,F0966,75,tornadoes,75_Q05082_1140_1.jpg,75_Q05082_1140_2.jpg,75_Q05082_1140_3.jpg,75_Q05080_1138_1.jpg,75_Q05080_1138_2.jpg,75_Q05080_1138_3.jpg,75_Q05083_1141_1.jpg,75_Q05083_1141_2.jpg,75_Q05083_1141_3.jpg,75_Q01459_3734_1.jpg,75_Q01459_3734_2.jpg,75_Q01459_3734_3.jpg,Avoid seeing damage caused by tornadoes.
How can I lower my heart rate?,F0626,26,lower heart rate,26_Q03401_1515_1.jpg,26_Q03401_1515_2.jpg,26_Q03401_1515_3.jpg,26_Q01543_576_1.jpg,26_Q01543_576_2.jpg,26_Q01543_576_3.jpg,26_Q01193_697_1.jpg,26_Q01193_697_2.jpg,26_Q01193_697_3.jpg,26_Q02552_558_1.jpg,26_Q02552_558_2.jpg,26_Q02552_558_3.jpg,Not looking for information on normal heart rate.
What damage can an F5 tornado do?,F0639,265,F5 tornado,265_Q03137_3319_1.jpg,265_Q03137_3319_2.jpg,265_Q03137_3319_3.jpg,265_Q04361_419_1.jpg,265_Q04361_419_2.jpg,265_Q04361_419_3.jpg,265_Q02665_3378_1.jpg,265_Q02665_3378_2.jpg,265_Q02665_3378_3.jpg,265_Q03913_2675_1.jpg,265_Q03913_2675_2.jpg,265_Q03913_2675_3.jpg,Learn about locations where F5 tornadoes have occurred.
What are the causes of BPH?,F0443,207,bph treatment,207_Q03627_328_1.jpg,207_Q03627_328_2.jpg,207_Q03627_328_3.jpg,207_Q01935_74_1.jpg,207_Q01935_74_2.jpg,207_Q01935_74_3.jpg,207_Q04944_1002_1.jpg,207_Q04944_1002_2.jpg,207_Q04944_1002_3.jpg,207_Q00387_1908_1.jpg,207_Q00387_1908_2.jpg,207_Q00387_1908_3.jpg,The user is not interested in a conversation about symptoms.
I want to fill in the customer satisfaction survey about my interaction with a Tennessee Highway Patrol State Trooper.,F0200,150,tn highway patrol,150_Q04406_464_1.jpg,150_Q04406_464_2.jpg,150_Q04406_464_3.jpg,150_Q02047_302_1.jpg,150_Q02047_302_2.jpg,150_Q02047_302_3.jpg,150_Q01697_3352_1.jpg,150_Q01697_3352_2.jpg,150_Q01697_3352_3.jpg,150_Q03557_2228_1.jpg,150_Q03557_2228_2.jpg,150_Q03557_2228_3.jpg,Not interested in seeing the district.
"""What are the lyrics to the theme song for """"Mister Rogers' Neighborhood""""?""",F0684,278,mister rogers,278_Q00418_2663_1.jpg,278_Q00418_2663_2.jpg,278_Q00418_2663_3.jpg,278_Q03400_2532_1.jpg,278_Q03400_2532_2.jpg,278_Q03400_2532_3.jpg,278_Q00209_2861_1.jpg,278_Q00209_2861_2.jpg,278_Q00209_2861_3.jpg,278_Q04469_527_1.jpg,278_Q04469_527_2.jpg,278_Q04469_527_3.jpg,Not interested in either the character of Fred Rogers or the person who portrayed him on TV.
What is the home port for the USS Carl Vinson?,F0426,202,uss carl vinson,202_Q00508_1281_1.jpg,202_Q00508_1281_2.jpg,202_Q00508_1281_3.jpg,202_Q03106_9_1.jpg,202_Q03106_9_2.jpg,202_Q03106_9_3.jpg,202_Q02638_2575_1.jpg,202_Q02638_2575_2.jpg,202_Q02638_2575_3.jpg,202_Q05094_1152_1.jpg,202_Q05094_1152_2.jpg,202_Q05094_1152_3.jpg,The user is not interested in airplanes on the USS Carl Vinson.
What is the definition of a flowering plant?,F0748,294,flowering plants,294_Q00207_3528_1.jpg,294_Q00207_3528_2.jpg,294_Q00207_3528_3.jpg,294_Q03461_565_1.jpg,294_Q03461_565_2.jpg,294_Q03461_565_3.jpg,294_Q02751_1401_1.jpg,294_Q02751_1401_2.jpg,294_Q02751_1401_3.jpg,294_Q04367_425_1.jpg,294_Q04367_425_2.jpg,294_Q04367_425_3.jpg,The user is not currently interested in discussing seasonal flowers.
What solar water fountains are available for gardens.,F0492,218,solar water fountains,218_Q05290_1348_1.jpg,218_Q05290_1348_2.jpg,218_Q05290_1348_3.jpg,218_Q02179_2377_1.jpg,218_Q02179_2377_2.jpg,218_Q02179_2377_3.jpg,218_Q05285_1343_1.jpg,218_Q05285_1343_2.jpg,218_Q05285_1343_3.jpg,218_Q01013_2771_1.jpg,218_Q01013_2771_2.jpg,218_Q01013_2771_3.jpg,The user is not looking for suggestions at the moment.
Find information on wind power in the USA.,F0432,206,wind power,206_Q00567_1052_1.jpg,206_Q00567_1052_2.jpg,206_Q00567_1052_3.jpg,206_Q00782_2712_1.jpg,206_Q00782_2712_2.jpg,206_Q00782_2712_3.jpg,206_Q00417_2394_1.jpg,206_Q00417_2394_2.jpg,206_Q00417_2394_3.jpg,206_Q04733_791_1.jpg,206_Q04733_791_2.jpg,206_Q04733_791_3.jpg,Determine their specific interest.
What does the Afghanistan flag's national emblem represent?,F0565,243,afghanistan flag,243_Q03588_3138_1.jpg,243_Q03588_3138_2.jpg,243_Q03588_3138_3.jpg,243_Q03617_1799_1.jpg,243_Q03617_1799_2.jpg,243_Q03617_1799_3.jpg,243_Q04479_537_1.jpg,243_Q04479_537_2.jpg,243_Q04479_537_3.jpg,243_Q02666_968_1.jpg,243_Q02666_968_2.jpg,243_Q02666_968_3.jpg,The user is not interested in the colors of the Afghanistan flag.
What characters inhabited Mister Rogers' Neighborhood?,F0686,278,mister rogers,278_Q00418_2663_1.jpg,278_Q00418_2663_2.jpg,278_Q00418_2663_3.jpg,278_Q01231_3571_1.jpg,278_Q01231_3571_2.jpg,278_Q01231_3571_3.jpg,278_Q00431_1417_1.jpg,278_Q00431_1417_2.jpg,278_Q00431_1417_3.jpg,278_Q02560_3577_1.jpg,278_Q02560_3577_2.jpg,278_Q02560_3577_3.jpg,The user is not interested in discussing the character of Fred Rogers or the person who portrayed him.
Where can I find Volvo semi trucks for sale (new or used)?,F0458,21,volvo,21_Q04715_773_1.jpg,21_Q04715_773_2.jpg,21_Q04715_773_3.jpg,21_Q03058_181_1.jpg,21_Q03058_181_2.jpg,21_Q03058_181_3.jpg,21_Q04717_775_1.jpg,21_Q04717_775_2.jpg,21_Q04717_775_3.jpg,21_Q00040_2149_1.jpg,21_Q00040_2149_2.jpg,21_Q00040_2149_3.jpg,The intent is not specified.
find sites that support Martha Stewart with respect to the insider trading case,F0186,148,martha stewart and imclone,148_Q02357_1033_1.jpg,148_Q02357_1033_2.jpg,148_Q02357_1033_3.jpg,148_Q00548_3497_1.jpg,148_Q00548_3497_2.jpg,148_Q00548_3497_3.jpg,148_Q04344_402_1.jpg,148_Q04344_402_2.jpg,148_Q04344_402_3.jpg,148_Q00394_851_1.jpg,148_Q00394_851_2.jpg,148_Q00394_851_3.jpg,The user's intent is not to inquire about the ownership of the company ImClone.
image of the Declaration of Independence at the National Archives,F0136,133,all men are created equal,133_Q02769_2487_1.jpg,133_Q02769_2487_2.jpg,133_Q02769_2487_3.jpg,133_Q03514_3165_1.jpg,133_Q03514_3165_2.jpg,133_Q03514_3165_3.jpg,133_Q04638_696_1.jpg,133_Q04638_696_2.jpg,133_Q04638_696_3.jpg,133_Q03546_2860_1.jpg,133_Q03546_2860_2.jpg,133_Q03546_2860_3.jpg,The intent is to end the current conversation or change the topic.
What home theater systems does Bose offer?,F0469,212,home theater systems,212_Q03173_1195_1.jpg,212_Q03173_1195_2.jpg,212_Q03173_1195_3.jpg,212_Q04244_302_1.jpg,212_Q04244_302_2.jpg,212_Q04244_302_3.jpg,212_Q04243_301_1.jpg,212_Q04243_301_2.jpg,212_Q04243_301_3.jpg,212_Q02057_748_1.jpg,212_Q02057_748_2.jpg,212_Q02057_748_3.jpg,The user is uninterested in purchasing home theater systems.
What are the requirements to become a Tennessee Highway Patrol State Trooper?,F0197,150,tn highway patrol,150_Q00563_1665_1.jpg,150_Q00563_1665_2.jpg,150_Q00563_1665_3.jpg,150_Q04410_468_1.jpg,150_Q04410_468_2.jpg,150_Q04410_468_3.jpg,150_Q04409_467_1.jpg,150_Q04409_467_2.jpg,150_Q04409_467_3.jpg,150_Q02047_302_1.jpg,150_Q02047_302_2.jpg,150_Q02047_302_3.jpg,No intent indicated.
What DVD versions of the Doctor Zhivago movie are available?,F0450,208,doctor zhivago,208_Q01483_1144_1.jpg,208_Q01483_1144_2.jpg,208_Q01483_1144_3.jpg,208_Q03292_3046_1.jpg,208_Q03292_3046_2.jpg,208_Q03292_3046_3.jpg,208_Q04317_375_1.jpg,208_Q04317_375_2.jpg,208_Q04317_375_3.jpg,208_Q01248_1660_1.jpg,208_Q01248_1660_2.jpg,208_Q01248_1660_3.jpg,The user is not interested in discussing details about the 1965 film adaptation or its Oscars.
What are the registration requirements for enrolling at American Military University?,F0146,136,american military university,136_Q04763_821_1.jpg,136_Q04763_821_2.jpg,136_Q04763_821_3.jpg,136_Q02760_1615_1.jpg,136_Q02760_1615_2.jpg,136_Q02760_1615_3.jpg,136_Q04766_824_1.jpg,136_Q04766_824_2.jpg,136_Q04766_824_3.jpg,136_Q01414_2908_1.jpg,136_Q01414_2908_2.jpg,136_Q01414_2908_3.jpg,The user is not interested in exploring other Military Universities.
Find the causes of CTS.,F0476,213,carpal tunnel syndrome,213_Q05612_1670_1.jpg,213_Q05612_1670_2.jpg,213_Q05612_1670_3.jpg,213_Q05616_1674_1.jpg,213_Q05616_1674_2.jpg,213_Q05616_1674_3.jpg,213_Q02830_690_1.jpg,213_Q02830_690_2.jpg,213_Q02830_690_3.jpg,213_Q00415_2004_1.jpg,213_Q00415_2004_2.jpg,213_Q00415_2004_3.jpg,The user is not interested in doctors who treat carpal tunnel syndrome.
What kinds of injuries or conditions can cause forearm pain?,F1015,88,forearm pain,88_Q05050_1108_1.jpg,88_Q05050_1108_2.jpg,88_Q05050_1108_3.jpg,88_Q00778_1363_1.jpg,88_Q00778_1363_2.jpg,88_Q00778_1363_3.jpg,88_Q00405_2025_1.jpg,88_Q00405_2025_2.jpg,88_Q00405_2025_3.jpg,88_Q01541_1311_1.jpg,88_Q01541_1311_2.jpg,88_Q01541_1311_3.jpg,Not interested in forearm pain relief methods.
Is there a golf gps system that can be used world wide?,F0465,210,golf gps,210_Q01161_2942_1.jpg,210_Q01161_2942_2.jpg,210_Q01161_2942_3.jpg,210_Q00111_1926_1.jpg,210_Q00111_1926_2.jpg,210_Q00111_1926_3.jpg,210_Q01675_284_1.jpg,210_Q01675_284_2.jpg,210_Q01675_284_3.jpg,210_Q05198_1256_1.jpg,210_Q05198_1256_2.jpg,210_Q05198_1256_3.jpg,The user is not interested in going to a golf course.
Find biographical information about former Secretary of State Condoleeza Rice.,F1055,96,rice,96_Q05156_1214_1.jpg,96_Q05156_1214_2.jpg,96_Q05156_1214_3.jpg,96_Q05152_1210_1.jpg,96_Q05152_1210_2.jpg,96_Q05152_1210_3.jpg,96_Q02928_2140_1.jpg,96_Q02928_2140_2.jpg,96_Q02928_2140_3.jpg,96_Q00694_2420_1.jpg,96_Q00694_2420_2.jpg,96_Q00694_2420_3.jpg,The user does not intend to see Mexican rice.
What is a normal heart rate when a person is resting?,F0625,26,lower heart rate,26_Q03653_2855_1.jpg,26_Q03653_2855_2.jpg,26_Q03653_2855_3.jpg,26_Q03341_347_1.jpg,26_Q03341_347_2.jpg,26_Q03341_347_3.jpg,26_Q01193_697_1.jpg,26_Q01193_697_2.jpg,26_Q01193_697_3.jpg,26_Q04484_542_1.jpg,26_Q04484_542_2.jpg,26_Q04484_542_3.jpg,No intent regarding health information.
Find a ketogenic diet food list.,F0708,281,ketogenic diet,281_Q03919_3535_1.jpg,281_Q03919_3535_2.jpg,281_Q03919_3535_3.jpg,281_Q00408_1840_1.jpg,281_Q00408_1840_2.jpg,281_Q00408_1840_3.jpg,281_Q01985_2323_1.jpg,281_Q01985_2323_2.jpg,281_Q01985_2323_3.jpg,281_Q02281_1419_1.jpg,281_Q02281_1419_2.jpg,281_Q02281_1419_3.jpg,The user is not interested in trying ketogenic recipes.
What went into writing/publishing the book Doctor Zhivago?,F0445,208,doctor zhivago,208_Q04313_371_1.jpg,208_Q04313_371_2.jpg,208_Q04313_371_3.jpg,208_Q04312_370_1.jpg,208_Q04312_370_2.jpg,208_Q04312_370_3.jpg,208_Q04317_375_1.jpg,208_Q04317_375_2.jpg,208_Q04317_375_3.jpg,208_Q00035_2839_1.jpg,208_Q00035_2839_2.jpg,208_Q00035_2839_3.jpg,Explore other stories.
Find the web site of Ham Radio Outlet.,F0545,235,ham radio,235_Q04749_807_1.jpg,235_Q04749_807_2.jpg,235_Q04749_807_3.jpg,235_Q03310_1559_1.jpg,235_Q03310_1559_2.jpg,235_Q03310_1559_3.jpg,235_Q04753_811_1.jpg,235_Q04753_811_2.jpg,235_Q04753_811_3.jpg,235_Q02682_97_1.jpg,235_Q02682_97_2.jpg,235_Q02682_97_3.jpg,No intent detected.
Is there a genetic basis to Wilson's disease?,F0670,273,wilson's disease,273_Q00306_865_1.jpg,273_Q00306_865_2.jpg,273_Q00306_865_3.jpg,273_Q01836_3753_1.jpg,273_Q01836_3753_2.jpg,273_Q01836_3753_3.jpg,273_Q02253_1386_1.jpg,273_Q02253_1386_2.jpg,273_Q02253_1386_3.jpg,273_Q02764_3281_1.jpg,273_Q02764_3281_2.jpg,273_Q02764_3281_3.jpg,The user is not interested in when the disease was discovered.
Find the Grilling Magazine website.,F0246,160,grilling,160_Q01207_1128_1.jpg,160_Q01207_1128_2.jpg,160_Q01207_1128_3.jpg,160_Q00661_740_1.jpg,160_Q00661_740_2.jpg,160_Q00661_740_3.jpg,160_Q00098_3064_1.jpg,160_Q00098_3064_2.jpg,160_Q00098_3064_3.jpg,160_Q01719_478_1.jpg,160_Q01719_478_2.jpg,160_Q01719_478_3.jpg,Determine what assistance is available regarding a gas grill.
How does a ketogenic diet help with epilepsy?,F0706,281,ketogenic diet,281_Q01985_2323_1.jpg,281_Q01985_2323_2.jpg,281_Q01985_2323_3.jpg,281_Q05215_1273_1.jpg,281_Q05215_1273_2.jpg,281_Q05215_1273_3.jpg,281_Q02388_1472_1.jpg,281_Q02388_1472_2.jpg,281_Q02388_1472_3.jpg,281_Q05214_1272_1.jpg,281_Q05214_1272_2.jpg,281_Q05214_1272_3.jpg,The user is not interested in learning about potential health problems associated with it.
Find information about PVC pipes and fittings.,F0934,68,pvc,68_Q02093_2518_1.jpg,68_Q02093_2518_2.jpg,68_Q02093_2518_3.jpg,68_Q03666_2188_1.jpg,68_Q03666_2188_2.jpg,68_Q03666_2188_3.jpg,68_Q03762_387_1.jpg,68_Q03762_387_2.jpg,68_Q03762_387_3.jpg,68_Q00078_3298_1.jpg,68_Q00078_3298_2.jpg,68_Q00078_3298_3.jpg,The user is not interested in making ballet bars out of PVC.
Where can I find information on buying unlocked phones?,F0790,34,cell phones,34_Q00107_876_1.jpg,34_Q00107_876_2.jpg,34_Q00107_876_3.jpg,34_Q00977_3086_1.jpg,34_Q00977_3086_2.jpg,34_Q00977_3086_3.jpg,34_Q02733_798_1.jpg,34_Q02733_798_2.jpg,34_Q02733_798_3.jpg,34_Q02692_1203_1.jpg,34_Q02692_1203_2.jpg,34_Q02692_1203_3.jpg,The user is looking for options for cell phones without a specific brand preference.
I need a septic system contractor.,F0232,158,septic system design,158_Q04027_85_1.jpg,158_Q04027_85_2.jpg,158_Q04027_85_3.jpg,158_Q03455_930_1.jpg,158_Q03455_930_2.jpg,158_Q03455_930_3.jpg,158_Q04028_86_1.jpg,158_Q04028_86_2.jpg,158_Q04028_86_3.jpg,158_Q00124_742_1.jpg,158_Q00124_742_2.jpg,158_Q00124_742_3.jpg,The user is not interested in the design of the septic tank.
"Find information about the Vietnam Veterans Memorial in Washington, DC.",F1040,92,the wall,92_Q05252_1310_1.jpg,92_Q05252_1310_2.jpg,92_Q05252_1310_3.jpg,92_Q01743_1182_1.jpg,92_Q01743_1182_2.jpg,92_Q01743_1182_3.jpg,92_Q05257_1315_1.jpg,92_Q05257_1315_2.jpg,92_Q05257_1315_3.jpg,92_Q00186_197_1.jpg,92_Q00186_197_2.jpg,92_Q00186_197_3.jpg,The user is not interested in seeing more of The Wall album.
Show me teddy bears made by Gund.,F0605,255,teddy bears,255_Q03473_1874_1.jpg,255_Q03473_1874_2.jpg,255_Q03473_1874_3.jpg,255_Q02334_1636_1.jpg,255_Q02334_1636_2.jpg,255_Q02334_1636_3.jpg,255_Q02490_1986_1.jpg,255_Q02490_1986_2.jpg,255_Q02490_1986_3.jpg,255_Q01140_1069_1.jpg,255_Q01140_1069_2.jpg,255_Q01140_1069_3.jpg,The user is not interested in assembling a teddy bear.
